mmsi,inferred,score,known
247102070,trawlers,0.999997615814,
247102110,trawlers,0.999999880791,
247102180,trawlers,0.999999403954,
247102190,trawlers,0.99774312973,
247102210,trawlers,0.999997735023,
247102240,trawlers,0.999968647957,
247102380,trawlers,0.999876856804,trawlers
247102410,trawlers,0.997641682625,
247102490,trawlers,0.993853092194,trawlers
247102560,trawlers,0.999998450279,
247102720,trawlers,0.999999284744,
247102730,trawlers,1.0,trawlers
247102810,trawlers,0.999398708344,
247102850,trawlers,0.999891757965,trawlers
247102860,trawlers,0.999999642372,
247102940,trawlers,0.999962210655,trawlers
247103020,trawlers,0.999974727631,
247103040,trawlers,0.99999833107,purse_seines
247103220,trawlers,0.99993288517,
247103430,trawlers,0.925280213356,
247103560,trawlers,0.979781746864,
247103690,purse_seines,0.997305512428,purse_seines
247103750,trawlers,0.999999403954,
247103780,fixed_gear,0.870659061194,
247104060,trawlers,0.999665260315,trawlers
247104160,trawlers,0.997186005116,trawlers
247104260,trawlers,0.999945759773,trawlers
247110060,purse_seines,0.9989336133,
247110170,trawlers,0.999983072281,
247110330,trawlers,0.999592006207,
247110360,trawlers,0.999905943871,trawlers
247110380,trawlers,0.999993562698,trawlers
247110430,trawlers,0.999999880791,
247110440,purse_seines,0.999185025692,
247110550,purse_seines,0.99994790554,
247110810,trawlers,0.999999642372,
247110830,trawlers,0.998967409134,
247110880,trawlers,0.999635219574,trawlers
247110980,purse_seines,0.999861836433,
247111020,trawlers,0.999950528145,trawlers
247111060,trawlers,0.999996185303,
247111070,trawlers,0.99682533741,
247111160,trawlers,0.999998688698,
247111260,purse_seines,0.998400747776,
247111270,trawlers,0.999112904072,trawlers
247111480,trawlers,0.971223056316,trawlers
247111680,purse_seines,0.999385714531,
247111950,trawlers,0.74102383852,
247112070,trawlers,0.999100446701,
247112110,trawlers,0.999953508377,
247112550,trawlers,0.999991297722,
247113010,trawlers,0.999896407127,
247113090,trawlers,0.999998807907,trawlers
247113150,trawlers,0.999292969704,
247113220,trawlers,0.999999403954,
247113290,purse_seines,0.878505945206,
247113390,trawlers,0.999998807907,trawlers
247113670,trawlers,0.999999284744,
247113720,trawlers,1.0,
247113730,purse_seines,0.997932672501,
247113920,fixed_gear,0.999336361898,
247113940,trawlers,0.974862396717,trawlers
247113950,purse_seines,0.999249756336,purse_seines
247113970,trawlers,1.0,trawlers
247114040,trawlers,0.999993681908,
247114150,trawlers,0.999686598778,
247114560,trawlers,0.999818146229,
247114610,trawlers,0.999994039536,trawlers
247114680,trawlers,0.999999761581,
247118040,purse_seines,0.999979257584,purse_seines
247118400,trawlers,0.98790282011,
247118500,trawlers,0.999717056751,
247119090,trawlers,0.999992966652,
247119740,purse_seines,0.999899029732,
247119890,purse_seines,0.999990224838,
247120130,fixed_gear,0.999999525692,
247120160,fixed_gear,0.999988240843,
247120170,fixed_gear,0.528098998721,trawlers
247120180,fixed_gear,0.999911794439,
247120240,purse_seines,0.994299054146,
247120250,trawlers,0.999748051167,
247120310,trawlers,0.99999499321,
247120340,trawlers,0.99996638298,trawlers
247120430,trawlers,0.977728426456,
247120440,trawlers,0.994139552116,trawlers
247120450,trawlers,0.994244396687,trawlers
247120540,trawlers,0.999876260757,
247120550,trawlers,0.999952435493,
247120560,purse_seines,0.999959230423,
247120570,trawlers,0.99971228838,drifting_longlines
247120602,trawlers,0.951655030251,
247120640,fixed_gear,0.999793402076,
247120760,purse_seines,0.999615430832,trawlers
247120850,trawlers,0.998274087906,
247120860,trawlers,0.99898737669,
247120870,purse_seines,0.948625087738,trawlers
247120960,trawlers,1.0,
247120970,trawlers,0.999959468842,
247120980,purse_seines,0.999932289124,trawlers
247121010,trawlers,0.99706274271,trawlers
247121020,trawlers,0.993774414062,
247121080,trawlers,1.0,trawlers
247121090,trawlers,0.993996143341,
247121110,trawlers,0.999978065491,trawlers
247121120,trawlers,0.982968628407,
247121160,trawlers,0.999995589256,
247121170,trawlers,0.999998688698,
247121210,trawlers,0.999873161316,trawlers
247121240,trawlers,0.994613349438,
247121260,purse_seines,0.99999833107,
247121270,trawlers,0.99767690897,trawlers
247121280,trawlers,0.999996781349,trawlers
247121290,trawlers,1.0,
247121310,trawlers,0.999950766563,
247121340,trawlers,0.999997854233,
247121360,trawlers,0.999947428703,
247121370,trawlers,0.999588668346,trawlers
247121380,trawlers,0.99996316433,
247121420,trawlers,0.999999761581,
247121440,trawlers,1.0,
247121530,trawlers,0.999999880791,
247121540,trawlers,0.999979138374,
247121620,trawlers,0.999982833862,
247121640,trawlers,0.998965382576,
247121660,trawlers,0.998483479023,trawlers
247121680,trawlers,0.999590098858,
247121710,trawlers,0.999996066093,trawlers
247121730,trawlers,0.998776972294,
247121790,trawlers,0.998457074165,
247121810,trawlers,0.996476471424,
247121820,trawlers,0.999982714653,
247121850,trawlers,0.999301433563,trawlers
247121880,trawlers,0.998563349247,
247121920,purse_seines,0.999974131584,
247121970,trawlers,0.999605834484,
247122020,purse_seines,0.999988794327,trawlers
247122030,trawlers,0.998381376266,
247122080,purse_seines,0.998737990856,
247122090,trawlers,0.997001826763,trawlers
247122110,trawlers,0.999396204948,
247122130,trawlers,0.998641192913,
247122140,trawlers,0.999999880791,
247122150,trawlers,0.999999880791,
247122180,trawlers,0.999993085861,
247122190,trawlers,0.999993801117,trawlers
247122210,trawlers,0.998427391052,trawlers
247122220,trawlers,0.999999523163,
247122240,trawlers,0.999999284744,
247122250,trawlers,0.99942868948,
247122260,trawlers,0.999998569489,
247122310,trawlers,0.990025043488,trawlers
247122320,trawlers,0.999942302704,trawlers
247122330,trawlers,0.996996760368,
247122340,trawlers,0.720140993595,
247122350,trawlers,0.999745547771,
247122360,trawlers,0.999739706516,
247122450,trawlers,0.999992728233,
247122460,trawlers,0.999999403954,
247122480,trawlers,0.999998092651,
247122490,trawlers,0.999856948853,
247122520,trawlers,0.995919167995,trawlers
247122570,drifting_longlines,0.683566451073,
247122580,trawlers,0.999993085861,
247122640,trawlers,0.996919870377,
247122670,trawlers,0.999995589256,trawlers
247122750,fixed_gear,1.00000001072,
247122830,trawlers,0.999982118607,
247122850,drifting_longlines,0.49843659997,
247122920,trawlers,0.999999880791,
247123020,trawlers,0.999999880791,
247123030,trawlers,0.999996542931,trawlers
247123060,trawlers,1.0,
247123070,trawlers,1.0,
247123150,trawlers,0.999997615814,
247123160,trawlers,0.999882340431,
247123250,fixed_gear,0.999777387384,
247123290,trawlers,0.999992251396,trawlers
247123530,trawlers,0.999800026417,
247123630,trawlers,0.999355375767,trawlers
247123650,trawlers,0.999992370605,trawlers
247123680,trawlers,0.999391794205,
247123710,trawlers,0.999999880791,
247123740,trawlers,0.999062955379,
247123880,trawlers,0.939235568047,
247123890,trawlers,0.999991297722,
247123920,trawlers,0.999920129776,
247123930,trawlers,0.60862827301,trawlers
247123970,trawlers,0.999992012978,trawlers
247124220,trawlers,1.0,trawlers
247124380,trawlers,0.672007143497,
247124390,trawlers,0.98985427618,
247124510,trawlers,0.998498082161,
247124540,trawlers,0.929700732231,trawlers
247124560,trawlers,0.999887943268,trawlers
247124610,trawlers,0.99950325489,trawlers
247124680,trawlers,0.999999880791,
247124710,trawlers,0.999912261963,trawlers
247124830,trawlers,0.999997854233,
247125050,fixed_gear,0.999967489873,
247125260,fixed_gear,0.99999802503,
247125340,trawlers,0.999980092049,trawlers
247125580,trawlers,0.999492526054,trawlers
247125620,trawlers,0.999999642372,
247125630,trawlers,0.999938726425,trawlers
247125640,trawlers,0.9999781847,trawlers
247125650,trawlers,0.999999523163,trawlers
247125680,trawlers,0.997024357319,trawlers
247125730,trawlers,0.999999523163,
247125790,trawlers,0.999999880791,
247125820,trawlers,0.919391214848,
247126260,trawlers,0.999917984009,trawlers
247126690,trawlers,0.999994397163,
247126820,trawlers,0.999994874001,
247126890,trawlers,0.984228730202,trawlers
247127110,trawlers,0.999927043915,
247127120,trawlers,0.969781041145,trawlers
247127130,trawlers,1.0,
247127390,trawlers,0.998542428017,
247127430,trawlers,1.0,
247127450,trawlers,0.999225139618,
247127460,trawlers,0.999985098839,
247127890,trawlers,0.999967932701,
247128190,trawlers,0.993587255478,
247128370,trawlers,0.999985337257,
247128810,trawlers,0.992996752262,
247129450,trawlers,0.999998807907,
247129780,trawlers,0.989021599293,
247129960,trawlers,0.999841451645,
247130010,trawlers,0.999864220619,trawlers
247130060,trawlers,1.0,
247130170,fixed_gear,0.997744732985,
247130230,trawlers,0.999979972839,
247130240,trawlers,0.999923229218,
247130250,trawlers,0.999938368797,trawlers
247130280,trawlers,0.999850273132,
247130290,trawlers,0.999940872192,
247130320,trawlers,0.999996185303,
247130370,fixed_gear,0.99856973121,
247130410,fixed_gear,0.961652454142,
247130450,trawlers,0.999657869339,
247130610,trawlers,0.999838829041,
247130710,trawlers,0.999664306641,
247130740,fixed_gear,0.994196986236,
247130750,trawlers,0.988889455795,
247130760,trawlers,0.999996066093,
247130830,purse_seines,1.0,
247130850,trawlers,0.999790251255,
247130860,trawlers,0.999766767025,
247131080,trawlers,0.996302127838,
247131090,trawlers,0.999637365341,
247131130,trawlers,0.999945521355,
247131310,fixed_gear,0.999261404029,
247131320,trawlers,0.991821587086,
247131370,trawlers,0.995425879955,
247131440,trawlers,0.999999880791,
247131490,fixed_gear,1.00000001121,
247131580,trawlers,0.999701917171,
247131610,trawlers,0.991625905037,
247131670,trawlers,0.999997258186,trawlers
247131730,trawlers,0.995578825474,
247131770,trawlers,0.99997484684,
247132010,trawlers,0.999995470047,
247132020,trawlers,0.999858260155,
247132480,trawlers,0.999999880791,
247132590,fixed_gear,0.99782756565,
247132680,trawlers,0.99971729517,trawlers
247132750,trawlers,0.998980224133,trawlers
247132860,trawlers,0.999961137772,
247133170,trawlers,0.999999880791,
247133470,trawlers,0.999856233597,
247133520,trawlers,1.0,
247133620,trawlers,0.999872565269,
247134010,trawlers,0.999998450279,trawlers
247134090,fixed_gear,0.859089585479,
247139500,trawlers,0.999980688095,
247140040,fixed_gear,0.560743609502,
247140080,purse_seines,0.999876737595,purse_seines
247140110,fixed_gear,0.845654925221,fixed_gear
247140160,trawlers,0.999850511551,trawlers
247140170,trawlers,0.999813258648,
247140180,trawlers,0.997563004494,trawlers
247140190,trawlers,0.998542428017,
247140210,trawlers,0.999689340591,
247140220,trawlers,0.929010093212,
247140240,trawlers,0.999956130981,
247140260,trawlers,0.999959349632,
247140280,trawlers,0.999857544899,trawlers
247140320,purse_seines,0.999994635582,
247140330,trawlers,0.998049736023,
247140340,trawlers,0.913298845291,trawlers
247140360,trawlers,0.999998807907,
247140370,trawlers,0.99693775177,
247140420,trawlers,0.997238755226,trawlers
247140450,trawlers,0.999960064888,
247140460,trawlers,0.999871730804,
247140560,fixed_gear,0.755194728895,
247140590,fixed_gear,0.999989777907,
247140610,trawlers,0.999850153923,trawlers
247140710,trawlers,0.901955068111,
247140750,trawlers,0.999159693718,
247140790,trawlers,0.999980211258,trawlers
247140810,trawlers,0.998018741608,
247140830,trawlers,0.993551373482,
247140840,trawlers,0.999961256981,
247140850,trawlers,0.999995827675,
247140880,trawlers,0.981565833092,
247140920,trawlers,0.999995708466,trawlers
247140980,trawlers,0.99999499321,
247140990,trawlers,0.999999761581,
247141010,trawlers,0.999911904335,
247141020,trawlers,0.998463749886,
247141040,drifting_longlines,0.804045081139,
247141050,trawlers,0.999947667122,
247141130,trawlers,0.958346486092,trawlers
247141140,trawlers,0.988046765327,
247141160,trawlers,1.0,
247141190,trawlers,0.999997377396,
247141200,trawlers,0.985168814659,trawlers
247141230,trawlers,0.999968290329,
247141250,trawlers,0.999433577061,trawlers
247141280,trawlers,0.99666506052,
247141350,trawlers,0.988451242447,trawlers
247141360,trawlers,0.941670000553,trawlers
247141390,trawlers,0.994364023209,
247141410,trawlers,0.999975919724,
247141490,purse_seines,0.999931097031,
247141550,trawlers,0.999892234802,
247141610,trawlers,0.978691756725,trawlers
247141620,purse_seines,0.972819745541,
247141630,purse_seines,0.999998688698,
247141690,fixed_gear,0.544606536278,fixed_gear
247141730,trawlers,0.999738752842,
247141810,trawlers,0.99996972084,
247141850,fixed_gear,0.999309925765,
247141860,fixed_gear,0.999108852408,fixed_gear
247141870,trawlers,0.999365150928,
247141890,trawlers,0.999962449074,
247141910,fixed_gear,0.999714273394,
247141960,trawlers,0.999054014683,
247142020,trawlers,0.999717056751,
247142070,trawlers,0.940825462341,trawlers
247142080,trawlers,0.944508612156,
247142090,trawlers,0.999999880791,
247142150,trawlers,0.99914586544,
247142180,purse_seines,0.999957323074,
247142320,fixed_gear,0.99999073764,
247142340,trawlers,0.998990356922,
247142430,fixed_gear,0.999001525939,
247142440,trawlers,0.999985098839,
247142450,trawlers,0.999642491341,
247142460,fixed_gear,0.999866698772,
247142510,trawlers,0.9548214674,
247142580,trawlers,0.999252974987,trawlers
247142610,trawlers,0.999254047871,trawlers
247142630,fixed_gear,0.998919297051,
247142720,trawlers,0.999988436699,
247142730,trawlers,0.852175712585,
247142750,trawlers,0.999985098839,trawlers
247142770,trawlers,0.999922513962,
247142780,trawlers,0.999977827072,
247142790,trawlers,0.999945521355,
247142820,trawlers,0.99994289875,
247142860,trawlers,0.999882102013,trawlers
247142880,trawlers,0.999830961227,
247142940,trawlers,0.997661232948,
247142960,trawlers,0.999909043312,
247142970,trawlers,0.999996066093,
247142990,trawlers,0.999999880791,trawlers
247143020,trawlers,0.999999761581,
247143040,fixed_gear,0.979170861161,
247143050,trawlers,0.999697327614,
247143070,trawlers,0.999750673771,
247143080,trawlers,0.998850107193,trawlers
247143120,trawlers,0.979326486588,
247143140,trawlers,0.999224066734,
247143150,purse_seines,0.999993681908,
247143160,trawlers,0.999887466431,
247143190,trawlers,0.995400488377,trawlers
247143230,fixed_gear,0.999833376076,
247143310,trawlers,0.951595127583,
247143320,trawlers,0.950779557228,
247143370,trawlers,0.918076753616,
247143410,trawlers,0.999971747398,
247143430,trawlers,0.999711811543,trawlers
247143440,fixed_gear,0.999841564645,
247143460,drifting_longlines,0.51818048954,
247143470,trawlers,0.999486446381,
247143540,drifting_longlines,0.823644042015,trawlers
247143580,trawlers,0.999988079071,
247143620,trawlers,0.99973243475,
247143640,fixed_gear,0.99789193124,
247143660,trawlers,0.999843835831,trawlers
247143690,trawlers,0.993272423744,
247143760,purse_seines,0.999991178513,
247143780,trawlers,0.999985814095,drifting_longlines
247143810,fixed_gear,0.899089866261,
247143820,trawlers,0.997514247894,
247143830,trawlers,0.999376475811,trawlers
247143860,trawlers,0.999945163727,
247143940,trawlers,1.0,
247144080,trawlers,0.993810594082,
247144090,purse_seines,0.999580442905,
247144110,trawlers,0.999997735023,trawlers
247144120,trawlers,0.999827325344,trawlers
247144150,trawlers,0.999936699867,
247144230,trawlers,0.999998927116,
247144290,trawlers,0.999970674515,
247144310,trawlers,0.999999403954,
247144390,trawlers,0.883620798588,
247144430,trawlers,0.999956965446,trawlers
247144490,trawlers,0.999991178513,
247144560,trawlers,0.999994754791,
247144640,trawlers,0.999984264374,
247144650,trawlers,0.999942421913,trawlers
247144660,trawlers,0.99963247776,
247144750,trawlers,0.99095749855,
247144760,trawlers,0.999955058098,trawlers
247144870,fixed_gear,0.923982852414,
247144880,trawlers,0.69087690115,
247144890,purse_seines,0.999999880791,
247144910,purse_seines,0.999963760376,purse_seines
247145020,trawlers,0.999651670456,
247145030,drifting_longlines,0.809143960476,trawlers
247145060,trawlers,0.999998927116,
247145080,trawlers,0.999857664108,
247145170,trawlers,0.999654054642,
247145190,trawlers,0.955971062183,
247145230,trawlers,0.990082085133,
247145250,trawlers,0.999946475029,
247145270,trawlers,0.999997019768,
247145290,trawlers,1.0,
247145360,trawlers,0.999715983868,
247145370,trawlers,0.84077501297,
247145410,trawlers,0.999958395958,trawlers
247145430,trawlers,1.0,
247145460,trawlers,0.999808371067,
247145570,trawlers,0.999884128571,
247145580,trawlers,0.999999642372,
247145630,trawlers,0.999999046326,
247145650,trawlers,0.99521791935,
247145660,trawlers,0.965961515903,trawlers
247145710,trawlers,0.999975562096,
247145720,trawlers,0.938491344452,
247145750,trawlers,0.999999403954,trawlers
247145820,trawlers,0.997305035591,
247145860,trawlers,0.999967813492,
247145870,trawlers,0.999999880791,
247145930,fixed_gear,0.999891905026,
247146010,purse_seines,0.999999046326,
247146020,purse_seines,0.982522845268,
247146030,fixed_gear,0.999914532979,
247146060,trawlers,0.999381542206,
247146110,trawlers,0.997704088688,
247146120,trawlers,0.999810516834,
247146130,trawlers,0.99975258112,
247146140,trawlers,0.999993085861,
247146190,purse_seines,0.999997615814,purse_seines
247146220,trawlers,0.999977946281,trawlers
247146270,trawlers,0.999431908131,
247146420,trawlers,0.999938011169,
247146440,trawlers,0.999963641167,
247146460,trawlers,0.999961853027,
247146550,trawlers,0.999999403954,trawlers
247146590,trawlers,0.999028086662,
247146610,trawlers,0.999871969223,
247146630,drifting_longlines,0.646390914917,
247146640,fixed_gear,0.521760419583,
247146650,purse_seines,0.999999880791,purse_seines
247146750,drifting_longlines,0.651596844196,trawlers
247146760,trawlers,0.963233172894,
247146830,trawlers,0.999902129173,
247146890,trawlers,0.999981880188,trawlers
247146910,trawlers,0.999473869801,
247146950,trawlers,0.998727977276,trawlers
247146970,trawlers,0.999998688698,trawlers
247147040,trawlers,0.999985575676,
247147080,trawlers,0.998733341694,
247147090,trawlers,0.999695658684,
247147120,trawlers,0.8358284235,
247147140,trawlers,0.999855399132,
247147190,drifting_longlines,0.716055929661,trawlers
247147230,trawlers,0.999987840652,
247147270,purse_seines,0.999998807907,
247147280,trawlers,0.999980330467,
247147290,trawlers,0.999709069729,trawlers
247147310,trawlers,0.999982476234,
247147320,trawlers,0.999835133553,trawlers
247147340,trawlers,0.999265372753,
247147350,purse_seines,0.999343693256,
247147370,trawlers,0.999275624752,
247147380,trawlers,0.999889850616,
247147390,trawlers,0.98220127821,trawlers
247147410,trawlers,0.983572781086,trawlers
247147420,trawlers,0.945561587811,trawlers
247147450,trawlers,0.999919056892,trawlers
247147480,trawlers,0.998625397682,
247147490,trawlers,0.999997258186,
247147510,trawlers,0.999921441078,trawlers
247147560,trawlers,0.999893665314,
247147570,trawlers,0.999994874001,trawlers
247147590,trawlers,0.999984741211,
247147630,trawlers,0.997703015804,
247147660,trawlers,0.999877095222,
247147720,trawlers,0.99994969368,trawlers
247147730,trawlers,0.999980807304,
247147750,trawlers,0.999999165535,
247147780,trawlers,0.956552088261,
247147880,trawlers,0.975363194942,
247147950,trawlers,0.797466218472,
247148110,trawlers,0.999990820885,
247148190,trawlers,0.998288571835,trawlers
247148210,trawlers,0.999568641186,
247148220,trawlers,0.999985575676,
247148370,trawlers,0.999511122704,
247148620,trawlers,0.999999403954,
247148660,trawlers,0.999942064285,
247148670,trawlers,0.665536701679,
247148880,purse_seines,1.0,
247149020,trawlers,0.971454977989,
247149040,trawlers,0.999999284744,
247149150,trawlers,0.999831676483,
247149160,trawlers,0.999979496002,
247149190,trawlers,0.999999880791,
247149250,trawlers,0.999877929688,
247149270,trawlers,0.999999165535,
247149280,trawlers,0.999995231628,
247149330,purse_seines,0.999720990658,
247149410,trawlers,0.999676585197,
247149480,trawlers,0.961086690426,
247149490,trawlers,0.99291318655,trawlers
247149630,trawlers,0.999995708466,
247149660,trawlers,0.999964237213,
247149670,trawlers,0.99979275465,trawlers
247149810,trawlers,0.999994754791,
247149860,purse_seines,0.999999880791,
247149950,trawlers,0.999723494053,
247149980,trawlers,0.998356044292,
247150040,trawlers,0.756998538971,
247150060,trawlers,0.999538660049,
247150160,trawlers,0.999896287918,
247150210,drifting_longlines,0.986306965351,
247150240,trawlers,0.998746156693,
247150290,trawlers,0.99715590477,
247150350,fixed_gear,0.999994072892,
247150410,trawlers,0.999893188477,
247150830,trawlers,0.999821960926,
247150870,trawlers,0.999967694283,
247150880,trawlers,0.999999523163,
247150930,purse_seines,0.999999403954,
247150940,trawlers,0.999995827675,
247150980,trawlers,0.99998664856,
247150990,trawlers,0.99146515131,trawlers
247151010,trawlers,0.985413908958,
247151020,trawlers,0.999809801579,
247151030,trawlers,0.999994635582,
247151060,trawlers,0.999909043312,
247151070,purse_seines,0.999990940094,
247151080,trawlers,0.999858140945,
247151110,trawlers,0.999542236328,
247151120,trawlers,0.998775660992,
247151150,trawlers,0.999864578247,
247151160,trawlers,0.999999642372,
247151280,trawlers,0.99784052372,
247151290,trawlers,0.999993085861,
247151310,trawlers,0.999255955219,
247151670,trawlers,0.999948740005,
247151690,trawlers,0.801805734634,
247151770,trawlers,0.99998998642,
247151810,trawlers,0.995787680149,
247151920,drifting_longlines,0.981934428215,
247151930,drifting_longlines,0.829920589924,drifting_longlines
247151940,drifting_longlines,0.86534255743,trawlers
247151950,trawlers,0.999988555908,trawlers
247151980,drifting_longlines,0.947774410248,
247151990,trawlers,0.999838113785,drifting_longlines
247152010,trawlers,0.999464571476,
247152020,trawlers,0.72735440731,
247152080,trawlers,0.999946117401,
247152130,trawlers,0.999949812889,
247152140,trawlers,0.999982595444,
247152250,trawlers,0.967689812183,drifting_longlines
247152290,trawlers,0.999985814095,
247152310,trawlers,0.999181807041,
247152510,trawlers,0.999984145164,
247152810,trawlers,0.988912343979,
247154230,trawlers,0.999995231628,trawlers
247154490,fixed_gear,0.969060130208,
247155040,fixed_gear,0.653377242067,
247155630,trawlers,0.999808490276,
247156120,trawlers,0.528573930264,
247156780,drifting_longlines,0.935402393341,
247157410,trawlers,0.999999284744,
247158700,trawlers,0.999011874199,
247159110,trawlers,0.999504446983,
247159350,fixed_gear,0.391931893057,
247183400,purse_seines,0.8110242486,
247185500,trawlers,0.998435199261,
247192800,purse_seines,0.442794322968,
247200190,trawlers,0.999991059303,
247200340,trawlers,0.825585901737,trawlers
247202490,trawlers,0.985968112946,
247202650,trawlers,0.997651398182,
247204460,drifting_longlines,0.982320249081,
247204510,purse_seines,0.99998486042,
247206670,trawlers,0.999978661537,
247220050,purse_seines,0.996466875076,
247220130,purse_seines,0.999890804291,
247220190,purse_seines,0.999941706657,
247220290,trawlers,0.999959349632,
247220620,purse_seines,0.992812216282,purse_seines
247221170,purse_seines,1.0,
247222320,drifting_longlines,0.487083822489,
247222600,drifting_longlines,0.47049036622,
247222800,purse_seines,0.871758878231,
247224500,trawlers,0.687970340252,
247225880,trawlers,0.99904102087,
247228800,trawlers,0.992305219173,trawlers
247230360,trawlers,0.999997854233,
247239900,purse_seines,0.999972939491,
247250120,fixed_gear,0.999999672291,
247250150,fixed_gear,0.959435804647,
247250620,trawlers,0.996721327305,
247250760,trawlers,1.0,
247251930,trawlers,0.999997615814,
247252280,trawlers,0.999981760979,
247252970,trawlers,1.0,
247253540,trawlers,0.999734222889,
247255060,trawlers,0.997527182102,
247255310,trawlers,0.999953985214,
247270920,purse_seines,1.0,
247271480,trawlers,0.999804198742,
247280280,trawlers,0.999839782715,
247280530,trawlers,0.99992442131,
247280760,trawlers,0.999999880791,
247280790,trawlers,0.999890327454,
247280830,purse_seines,0.999992847443,
247280850,trawlers,0.999967813492,
247280940,trawlers,0.99999499321,
247281420,trawlers,0.789975404739,trawlers
247281540,purse_seines,0.999929428101,
247295700,trawlers,0.520208179951,
247300030,purse_seines,0.999990701675,
247300040,purse_seines,0.998415470123,purse_seines
247300110,trawlers,0.999479115009,
247300160,trawlers,0.999998807907,
247300170,trawlers,0.999991178513,
247300180,fixed_gear,0.999591661386,
247300210,purse_seines,0.999979138374,
247300220,trawlers,0.99994134903,
247300240,trawlers,0.999985098839,
247300290,trawlers,0.999999761581,
247300340,trawlers,0.999999046326,
247300350,trawlers,0.999999642372,
247300430,trawlers,0.999998569489,
247300480,trawlers,0.630514144897,
247300570,trawlers,0.999917626381,
247300580,trawlers,0.999997377396,
247300760,trawlers,0.999931931496,
247300860,drifting_longlines,0.656406700611,
247300930,trawlers,1.0,
247300990,trawlers,0.999930024147,
247301060,trawlers,0.921556413174,
247301080,trawlers,0.859020531178,
247301090,trawlers,0.999521613121,
247301270,trawlers,0.973576784134,
247301460,trawlers,0.99999833107,
247301980,trawlers,0.644462645054,trawlers
247302170,purse_seines,0.999999761581,
247302190,trawlers,0.999694824219,trawlers
247302220,trawlers,0.999413132668,trawlers
247302240,trawlers,0.660619437695,
247302360,trawlers,0.999998092651,
247302370,trawlers,0.999999880791,
247302380,trawlers,0.999943971634,trawlers
247302510,trawlers,0.998478114605,
247302520,trawlers,0.992028176785,
247302670,trawlers,0.85278826952,trawlers
247302720,trawlers,0.503458797932,
247302920,trawlers,0.771691799164,
247303280,trawlers,1.0,trawlers
247303340,trawlers,0.995456218719,
247303790,trawlers,0.999999880791,
247304380,trawlers,1.0,
247304660,trawlers,0.999994516373,
247304770,trawlers,0.988189697266,
247304930,trawlers,0.999146819115,trawlers
247304980,trawlers,0.999512672424,
247305050,trawlers,0.965687453747,
247305070,trawlers,0.997985601425,
247305470,trawlers,0.999965071678,trawlers
247305480,purse_seines,0.999999642372,
247305540,trawlers,0.999452054501,
247305830,trawlers,0.99986243248,
247305840,trawlers,0.996871054173,
247305860,fixed_gear,0.813581406345,
247306490,trawlers,0.999972224236,
247306520,trawlers,0.99999165535,
247306530,trawlers,0.999752342701,
247306970,fixed_gear,0.998931947675,
247307130,fixed_gear,0.9940080038,
247309110,trawlers,0.999766647816,
247322660,trawlers,0.999996900558,
247323750,trawlers,0.813039004803,
247346100,trawlers,0.65702944994,
247354400,purse_seines,0.957805514336,
247462000,trawlers,0.948110878468,
247558376,trawlers,0.42031905055,
247899000,trawlers,0.842254340649,
248000150,drifting_longlines,0.998278975487,drifting_longlines
248000510,purse_seines,0.999965906143,
248000540,trawlers,0.993128418922,
248000644,other_fishing,0.999804675787,
248000728,fixed_gear,0.901884118182,
248040000,drifting_longlines,0.864972233772,trawlers
248239000,purse_seines,0.886980175972,
248261000,trawlers,0.973162055016,
248271000,trawlers,0.494241565466,
249000250,drifting_longlines,0.999893188477,
249000787,other_fishing,0.939084100607,
249000872,other_fishing,0.633191231732,
249000889,drifting_longlines,0.826702654362,
249000899,trawlers,0.741132736206,
249000920,trawlers,0.999896645546,
249000960,trawlers,0.934886991978,
249106000,drifting_longlines,0.499139845371,passenger
249798000,purse_seines,0.728784263134,
250000054,trawlers,0.999066770077,trawlers
250000092,trawlers,0.998576283455,trawlers
250000096,trawlers,0.806744992733,trawlers
250000097,trawlers,0.850166916847,
250000135,trawlers,0.983202934265,trawlers
250000141,trawlers,0.999771535397,trawlers
250000199,trawlers,0.999846339226,trawlers
250000213,trawlers,0.995937585831,trawlers
250000216,trawlers,0.848191738129,
250000223,trawlers,0.997657775879,
250000275,fixed_gear,0.636110752821,
250000283,trawlers,0.999592721462,
250000322,trawlers,0.999935746193,
250000428,trawlers,0.999999046326,
250000433,trawlers,0.997585892677,trawlers
250000435,trawlers,0.99995136261,
250000443,trawlers,0.993487715721,
250000466,trawlers,0.998106598854,
250000511,trawlers,0.758733510971,trawlers
250000516,trawlers,0.987636387348,trawlers
250000527,trawlers,0.997306108475,
250000546,trawlers,0.999229431152,trawlers
250000557,trawlers,0.948079049587,trawlers
250000565,trawlers,0.999957799911,
250000608,trawlers,0.999960780144,
250000626,trawlers,0.995421230793,
250000633,trawlers,0.844104468822,
250000657,other_fishing,0.691980191669,
250000658,trawlers,0.999979019165,
250000699,trawlers,0.996260583401,
250000764,trawlers,0.999838113785,
250000775,fixed_gear,0.971541502062,
250000854,trawlers,0.993454873562,
250000864,trawlers,0.996932268143,
250000868,trawlers,0.98637598753,
250000870,trawlers,0.96142321825,
250000884,trawlers,0.999853849411,
250000897,trawlers,0.999668836594,trawlers
250000908,trawlers,0.999675631523,
250000954,trawlers,0.938827872276,
250000956,trawlers,0.998391211033,
250000957,trawlers,0.997702181339,
250000958,trawlers,0.971933364868,
250001028,trawlers,0.998951196671,
