mmsi,inferred,known
413900696,Sailing,
413900697,Set longlines,
413900698,Reefer,
413900699,Cargo,
413900701,Cargo,
413900702,Cargo,
413900704,Tanker,
413900705,Cargo,
413900706,Seismic vessel,
413900708,Sailing,
413900717,Tanker,
413900718,Cargo,
413900719,Cargo,
413900721,Trawlers,
413900722,Set gillnets,
413900723,Sailing,
413900724,Tanker,
413900725,Sailing,
413900726,Squid,
413900727,Cargo,
413900728,Cargo,
413900729,Set gillnets,
413900731,Cargo,
413900732,Seismic vessel,
413900743,Cargo,
413900746,Cargo,
413900747,Cargo,
413900749,Purse seines,
413900752,Pilot,
413900753,Tug,
413900754,Cargo,
413900755,Seismic vessel,
413900756,Tanker,
413900757,Sailing,
413900758,Cargo,
413900761,Tanker,
413900762,Cargo,
413900764,Set gillnets,
413900767,Trawlers,
413900768,Cargo,
413900769,Tanker,
413900771,Cargo,
413900774,Squid,
413900775,Tanker,
413900776,Cargo,
413900777,Pilot,
413900778,Reefer,
413900779,Tug,
413900781,Reefer,
413900783,Trawlers,
413900784,Cargo,
413900785,Trawlers,
413900786,Trawlers,
413900787,Tanker,
413900788,Tanker,
413900789,Pole and line,
413900791,Tanker,
413900792,Trawlers,
413900793,Cargo,
413900794,Cargo,
413900795,Cargo,
413900796,Cargo,
413900797,Set longlines,
413900808,Trawlers,
413900814,Reefer,
413900817,Cargo,
413900818,Set longlines,
413900819,Tanker,
413900821,Reefer,
413900824,Cargo,
413900825,Tanker,
413900827,Set longlines,
413900829,Tug,
413900831,Cargo,
413900832,Cargo,
413900834,Cargo,
413900835,Cargo,
413900836,Cargo,
413900837,Sailing,
413900838,Cargo,
413900839,Trawlers,
413900841,Reefer,
413900842,Trawlers,
413900843,Pots and traps,
413900844,Trawlers,
413900845,Reefer,
413900846,Tanker,
413900847,Trawlers,
413900848,Cargo,
413900849,Sailing,
413900851,Cargo,
413900854,Purse seines,
413900856,Purse seines,
413900867,Trawlers,
413900871,Sailing,
413900872,Tanker,
413900874,Squid,
413900877,Tug,
413900878,Tanker,
413900881,Cargo,
413900882,Sailing,
413900883,Sailing,
413900884,Tug,
413900886,Seismic vessel,
413900887,Purse seines,
413900888,Cargo,
413900889,Set longlines,
413900892,Tug,
413900893,Cargo,
413900894,Cargo,Cargo
413900896,Cargo,
413900897,Sailing,
413900898,Cargo,
413900899,Cargo,
413900901,Trawlers,
413900902,Reefer,
413900903,Cargo,
413900906,Reefer,
413900911,Sailing,
413900912,Trawlers,
413900913,Cargo,
413900914,Set longlines,
413900916,Tug,
413900917,Tug,
413900918,Cargo,
413900919,Cargo,
413900921,Cargo,
413900922,Trawlers,
413900923,Sailing,
413900924,Tug,
413900925,Cargo,
413900926,Cargo,
413900927,Set gillnets,
413900929,Set gillnets,
413900932,Cargo,
413900933,Sailing,
413900934,Set gillnets,
413900936,Sailing,
413900937,Tanker,
413900939,Sailing,
413900941,Trawlers,
413900945,Cargo,
413900946,Cargo,
413900948,Cargo,
413900949,Tug,
413900951,Trawlers,
413900952,Cargo,
413900953,Cargo,
413900954,Cargo,
413900955,Pots and traps,
413900956,Cargo,
413900957,Cargo,
413900958,Cargo,
413900959,Sailing,
413900961,Sailing,
413900962,Squid,
413900963,Reefer,
413900964,Cargo,
413900965,Cargo,
413900966,Tug,
413900967,Pots and traps,
413900968,Cargo,
413900969,Cargo,
413900971,Cargo,
413900972,Tanker,
413900975,Cargo,
413900976,Cargo,
413900977,Trawlers,
413900979,Pole and line,
413900981,Reefer,
413900982,Cargo,
413900984,Pole and line,
413900988,Tug,
413900989,Cargo,
413900992,Reefer,
413900993,Cargo,
413900994,Set longlines,
413900996,Cargo,
413900998,Set gillnets,
413900999,Trawlers,
413901000,Reefer,
413901001,Trawlers,
413901003,Trawlers,
413901007,Sailing,
413901013,Sailing,
413901014,Cargo,
413901017,Cargo,
413901018,Tug,
413901019,Cargo,
413901021,Tug,
413901023,Cargo,
413901024,Cargo,
413901025,Cargo,
413901026,Reefer,
413901028,Set gillnets,
413901029,Cargo,
413901032,Sailing,
413901033,Cargo,
413901036,Sailing,
413901038,Sailing,
413901039,Sailing,
413901041,Trawlers,
413901042,Sailing,
413901043,Trawlers,
413901046,Tug,
413901047,Sailing,
413901048,Reefer,
413901051,Reefer,
413901052,Purse seines,
413901055,Cargo,
413901056,Cargo,
413901057,Set gillnets,
413901058,Cargo,
413901059,Cargo,
413901061,Cargo,Cargo
413901062,Trawlers,Cargo
413901063,Cargo,
413901064,Trawlers,
413901065,Tanker,
413901067,Sailing,
413901068,Reefer,
413901069,Cargo,
413901071,Cargo,
413901083,Sailing,
413901084,Cargo,
413901086,Trawlers,
413901088,Cargo,
413901089,Pole and line,
413901090,Cargo,
413901091,Sailing,
413901093,Sailing,
413901094,Cargo,
413901095,Cargo,
413901096,Reefer,
413901097,Tanker,
413901099,Reefer,
413901101,Reefer,
413901102,Cargo,
413901106,Set longlines,
413901107,Tanker,
413901109,Cargo,
413901114,Tanker,
413901115,Sailing,
413901116,Cargo,
413901118,Seismic vessel,
413901119,Cargo,
413901124,Cargo,
413901125,Cargo,
413901126,Cargo,
413901132,Cargo,
413901133,Cargo,
413901134,Squid,
413901138,Sailing,
413901139,Cargo,
413901152,Trawlers,
413901154,Sailing,
413901155,Sailing,
413901156,Squid,
413901158,Cargo,
413901161,Squid,
413901162,Tanker,
413901163,Cargo,
413901166,Sailing,
413901167,Tanker,
413901168,Tug,
413901171,Tug,
413901177,Cargo,
413901178,Cargo,
413901179,Sailing,
413901181,Cargo,
413901182,Pots and traps,
413901184,Cargo,
413901185,Cargo,
413901186,Tug,
413901187,Set longlines,
413901188,Cargo,
413901191,Sailing,
413901193,Seismic vessel,
413901194,Cargo,
413901195,Sailing,
413901196,Tug,
413901197,Cargo,
413901199,Sailing,
413901201,Cargo,
413901202,Seismic vessel,
413901204,Cargo,
413901205,Tug,
413901206,Seismic vessel,
413901208,Cargo,
413901209,Cargo,
413901211,Cargo,
413901212,Cargo,
413901214,Cargo,
413901215,Cargo,
413901216,Cargo,
413901217,Set gillnets,
413901218,Cargo,
413901219,Set gillnets,
413901221,Tug,
413901222,Trawlers,
413901223,Purse seines,
413901224,Cargo,
413901225,Cargo,
413901227,Tug,
413901228,Tug,
413901233,Cargo,
413901234,Reefer,
413901235,Set longlines,
413901236,Pole and line,
413901237,Trawlers,
413901243,Cargo,
413901248,Cargo,
413901249,Pots and traps,
413901251,Cargo,
413901256,Cargo,
413901259,Sailing,
413901261,Cargo,
413901262,Cargo,
413901263,Cargo,
413901264,Sailing,
413901265,Trawlers,
413901266,Sailing,
413901272,Tanker,
413901273,Trawlers,
413901274,Cargo,
413901275,Tug,
413901278,Cargo,
413901279,Cargo,
413901282,Trawlers,
413901283,Tanker,
413901286,Purse seines,
413901289,Cargo,
413901292,Purse seines,
413901293,Trawlers,
413901294,Cargo,
413901295,Reefer,
413901301,Set gillnets,
413901302,Tanker,
413901303,Tug,
413901304,Cargo,
413901306,Cargo,
413901308,Cargo,
413901312,Pots and traps,
413901317,Cargo,
413901318,Cargo,
413901319,Cargo,
413901321,Cargo,Cargo
413901322,Trawlers,
413901323,Cargo,
413901324,Reefer,
413901326,Squid,
413901328,Tug,
413901329,Cargo,
413901331,Trawlers,
413901332,Seismic vessel,
413901333,Sailing,
413901334,Seismic vessel,
413901337,Trawlers,
413901339,Squid,
413901345,Tanker,
413901347,Cargo,
413901349,Cargo,
413901351,Cargo,
413901354,Tanker,
413901355,Set gillnets,
413901356,Cargo,
413901358,Trawlers,
413901361,Sailing,
413901362,Tug,
413901366,Sailing,
413901367,Trawlers,
413901368,Cargo,
413901374,Cargo,
413901375,Sailing,
413901379,Cargo,
413901381,Trawlers,
413901382,Cargo,
413901383,Trawlers,
413901384,Cargo,
413901385,Cargo,
413901387,Sailing,
413901388,Trawlers,
413901393,Cargo,
413901394,Tug,
413901396,Sailing,
413901398,Tanker,
413901401,Sailing,
413901402,Trawlers,
413901404,Purse seines,
413901407,Sailing,
413901409,Sailing,
413901412,Cargo,
413901413,Cargo,
413901414,Cargo,
413901416,Trawlers,
413901418,Cargo,
413901419,Cargo,
413901424,Tug,
413901427,Sailing,
413901428,Squid,
413901431,Sailing,
413901432,Tanker,
413901433,Cargo,
413901435,Cargo,
413901436,Cargo,
413901437,Cargo,
413901443,Cargo,
413901444,Set longlines,
413901445,Purse seines,
413901447,Trawlers,
413901449,Cargo,
413901451,Tug,
413901452,Cargo,
413901453,Cargo,
413901454,Tanker,
413901455,Pots and traps,
413901457,Pilot,
413901458,Trawlers,
413901459,Tanker,
413901461,Tug,
413901464,Tug,
413901466,Cargo,
413901467,Sailing,
413901468,Trawlers,
413901471,Cargo,
413901472,Cargo,
413901473,Cargo,
413901474,Cargo,
413901475,Cargo,
413901476,Cargo,
413901477,Reefer,
413901478,Cargo,
413901481,Cargo,
413901483,Pilot,
413901485,Tug,
413901486,Cargo,
413901487,Cargo,
413901488,Cargo,
413901491,Tug,
413901496,Reefer,
413901498,Cargo,
413901501,Cargo,
413901502,Trawlers,
413901505,Seismic vessel,
413901506,Sailing,
413901509,Cargo,
413901511,Sailing,
413901513,Trawlers,
413901521,Pilot,
413901523,Cargo,
413901525,Cargo,
413901526,Cargo,
413901527,Cargo,
413901541,Trawlers,
413901546,Tug,
413901548,Cargo,
413901549,Trawlers,
413901552,Cargo,
413901553,Set gillnets,
413901554,Tug,
413901556,Tanker,
413901557,Sailing,
413901558,Sailing,
413901561,Tanker,
413901562,Tug,
413901563,Tanker,
413901564,Tanker,
413901565,Tanker,
413901566,Cargo,
413901567,Tanker,
413901568,Cargo,
413901571,Cargo,
413901574,Cargo,
413901576,Cargo,
413901577,Set gillnets,
413901578,Squid,
413901579,Sailing,
413901581,Pots and traps,
413901582,Tug,
413901583,Tug,
413901585,Tanker,
413901586,Cargo,
413901587,Sailing,
413901589,Cargo,
413901592,Sailing,
413901593,Tanker,
413901595,Trawlers,
413901596,Pole and line,
413901597,Set longlines,
413901598,Trawlers,
413901600,Cargo,
413901601,Cargo,
413901602,Cargo,
413901605,Sailing,
413901606,Cargo,
413901607,Cargo,
413901608,Tanker,
413901609,Pilot,
413901616,Cargo,
413901618,Trawlers,
413901621,Sailing,
413901622,Pilot,
413901623,Purse seines,
413901624,Tanker,
413901627,Tug,
413901631,Cargo,
413901633,Set gillnets,
413901634,Trawlers,
413901635,Cargo,
413901637,Sailing,
413901638,Reefer,
413901641,Tanker,
413901642,Sailing,
413901645,Cargo,
413901649,Cargo,
413901651,Trawlers,
413901656,Reefer,
413901659,Tug,
413901661,Cargo,
413901662,Set longlines,
413901664,Cargo,
413901665,Tanker,
413901666,Tanker,
413901668,Purse seines,
413901671,Sailing,
413901672,Sailing,
413901673,Cargo,
413901676,Cargo,
413901678,Cargo,
413901679,Cargo,
413901692,Trawlers,
413901694,Cargo,
413901696,Tug,
413901697,Squid,
413901699,Tanker,
413901705,Cargo,
413901706,Trawlers,
413901707,Cargo,
413901708,Cargo,
413901709,Cargo,
413901711,Sailing,
413901714,Squid,
413901717,Reefer,
413901718,Sailing,
413901719,Tanker,
413901721,Cargo,
413901723,Reefer,
413901724,Reefer,
413901725,Seismic vessel,
413901726,Tug,
413901728,Seismic vessel,
413901729,Cargo,
413901735,Trawlers,
413901738,Pots and traps,
413901742,Pots and traps,
413901743,Cargo,
413901744,Cargo,
413901745,Cargo,
413901746,Sailing,
413901751,Pilot,
413901753,Cargo,
413901754,Sailing,
413901756,Tug,
413901757,Tug,
413901758,Tug,
413901759,Cargo,
413901761,Tanker,
413901763,Tug,
413901764,Tanker,
413901765,Trawlers,
413901766,Tug,
413901767,Cargo,
413901768,Cargo,
413901769,Cargo,
413901774,Cargo,
413901782,Cargo,
413901783,Seismic vessel,
413901784,Cargo,
413901785,Tug,
413901786,Cargo,
413901791,Sailing,
413901793,Seismic vessel,
413901795,Cargo,
413901797,Tug,
413901799,Cargo,
413901802,Pots and traps,
413901806,Set longlines,
413901808,Cargo,
413901811,Cargo,
413901813,Cargo,
413901815,Trawlers,
413901816,Cargo,
413901817,Tug,
413901818,Cargo,
413901819,Cargo,
413901821,Cargo,
413901831,Cargo,
413901832,Trawlers,
413901836,Pilot,
413901837,Tanker,
413901838,Purse seines,
413901839,Set gillnets,
413901841,Trawlers,
413901843,Tug,
413901844,Tug,
413901848,Tug,
413901854,Cargo,
413901857,Cargo,
413901859,Sailing,
413901861,Cargo,
413901862,Tug,
413901863,Cargo,
413901864,Cargo,
413901865,Sailing,
413901868,Trawlers,
413901869,Sailing,
413901871,Sailing,
413901874,Cargo,
413901876,Trawlers,
413901877,Cargo,
413901878,Cargo,
413901879,Cargo,
413901881,Trawlers,
413901882,Cargo,
413901883,Trawlers,
413901886,Sailing,
413901887,Trawlers,
413901888,Cargo,
413901889,Cargo,
413901891,Cargo,
413901892,Pilot,
413901894,Sailing,
413901895,Set gillnets,
413901897,Pots and traps,
413901898,Sailing,
413901899,Squid,
413901901,Cargo,
413901902,Cargo,
413901903,Sailing,
413901904,Set longlines,
413901905,Seismic vessel,
413901906,Cargo,
413901914,Tanker,
413901924,Trawlers,
413901925,Sailing,
413901933,Cargo,
413901938,Sailing,
413901941,Set longlines,
413901946,Seismic vessel,
413901947,Cargo,
413901949,Sailing,
413901954,Cargo,
413901958,Cargo,
413901959,Cargo,
413901961,Set longlines,
413901966,Cargo,
413901967,Tug,
413901968,Cargo,
413901969,Tug,
413901971,Cargo,
413901972,Cargo,
413901973,Cargo,
413901974,Set gillnets,
413901975,Set gillnets,
413901978,Cargo,
413901979,Cargo,
413901981,Pilot,
413901985,Tanker,
413901989,Cargo,
413901991,Set longlines,
413901999,Trawlers,
413902001,Reefer,
413902003,Tug,
413902004,Sailing,
413902007,Cargo,
413902008,Cargo,
413902011,Tug,
413902012,Tanker,
413902017,Tanker,
413902026,Sailing,
413902033,Trawlers,
413902036,Seismic vessel,
413902038,Cargo,
413902039,Cargo,
413902043,Cargo,
413902044,Sailing,
413902046,Cargo,
413902048,Cargo,
413902052,Cargo,
413902053,Tanker,
413902056,Cargo,
413902057,Cargo,
413902058,Cargo,
413902059,Cargo,
413902072,Tug,
413902074,Cargo,
413902075,Tanker,
413902076,Cargo,Cargo
413902078,Squid,
413902079,Tanker,
413902081,Cargo,
413902082,Cargo,
413902085,Cargo,
413902086,Pilot,
413902087,Cargo,
413902089,Cargo,
413902094,Tug,
413902096,Trawlers,
413902097,Trawlers,
413902098,Sailing,
413902100,Cargo,
413902102,Tanker,
413902108,Sailing,
413902111,Sailing,
413902112,Seismic vessel,
413902114,Sailing,
413902116,Trawlers,
413902117,Trawlers,
413902119,Cargo,
413902121,Seismic vessel,
413902122,Cargo,
413902123,Reefer,
413902124,Tanker,
413902125,Trawlers,
413902127,Trawlers,
413902128,Pole and line,
413902129,Cargo,
413902131,Trawlers,
413902133,Set longlines,
413902134,Cargo,
413902135,Tug,
413902137,Cargo,
413902139,Cargo,
413902141,Pole and line,
413902142,Sailing,
413902144,Pots and traps,
413902146,Tanker,
413902147,Purse seines,
413902148,Cargo,
413902149,Reefer,
413902161,Sailing,
413902165,Cargo,
413902174,Sailing,
413902175,Cargo,
413902176,Cargo,
413902177,Reefer,
413902178,Sailing,
413902181,Cargo,
413902184,Cargo,Cargo
413902185,Cargo,
413902186,Cargo,
413902187,Cargo,
413902188,Pots and traps,
413902189,Trawlers,
413902191,Trawlers,
413902192,Cargo,
413902194,Cargo,
413902195,Cargo,
413902196,Trawlers,
413902198,Trawlers,
413902199,Cargo,
413902201,Trawlers,
413902202,Tug,
413902204,Sailing,
413902205,Tug,
413902208,Pots and traps,
413902211,Cargo,
413902213,Tanker,Cargo
413902215,Cargo,
413902216,Cargo,
413902217,Cargo,
413902221,Cargo,Cargo
413902222,Sailing,
413902223,Purse seines,
413902224,Cargo,
413902225,Sailing,
413902226,Trawlers,
413902227,Cargo,
413902228,Trawlers,
413902229,Cargo,
413902231,Cargo,
413902232,Cargo,
413902233,Reefer,
413902234,Trawlers,
413902235,Cargo,
413902236,Tug,
413902237,Cargo,
413902238,Pots and traps,
413902239,Sailing,
413902241,Cargo,
413902242,Cargo,
413902243,Set longlines,
413902244,Cargo,
413902245,Sailing,
413902246,Cargo,
413902247,Cargo,
413902251,Tug,
413902252,Sailing,
413902253,Squid,
413902254,Sailing,
413902256,Cargo,
413902258,Sailing,
413902259,Pots and traps,
413902263,Cargo,
413902264,Cargo,
413902265,Cargo,
413902268,Reefer,
413902269,Sailing,
413902271,Sailing,
413902272,Tanker,
413902274,Cargo,
413902275,Cargo,
413902278,Reefer,
413902281,Cargo,
413902289,Cargo,
413902300,Set gillnets,
413902302,Cargo,
413902303,Cargo,
413902304,Cargo,
413902305,Tug,
413902312,Cargo,
413902315,Tug,
413902318,Trawlers,
413902322,Seismic vessel,
413902323,Cargo,
413902325,Trawlers,
413902326,Cargo,
413902327,Trawlers,
413902333,Trawlers,
413902334,Set gillnets,
413902335,Cargo,
413902336,Cargo,
413902337,Trawlers,
413902338,Cargo,
413902339,Tanker,
413902344,Cargo,
413902345,Squid,
413902346,Tug,
413902353,Sailing,
413902356,Set longlines,
413902357,Cargo,
413902358,Cargo,
413902359,Cargo,
413902361,Tug,
413902362,Sailing,
413902365,Cargo,
413902366,Tanker,
413902367,Trawlers,
413902368,Cargo,
413902369,Cargo,
413902371,Cargo,
413902372,Pilot,
413902373,Pilot,
413902376,Tug,
413902391,Cargo,
413902392,Sailing,
413902393,Reefer,
413902394,Set longlines,
413902395,Trawlers,
413902397,Sailing,
413902398,Trawlers,
413902399,Set gillnets,
413902404,Tug,
413902405,Reefer,
413902406,Cargo,
413902407,Cargo,
413902408,Cargo,
413902412,Tug,
413902413,Cargo,
413902419,Tanker,
413902422,Cargo,
413902423,Cargo,
413902424,Sailing,
413902425,Cargo,
413902426,Cargo,
413902427,Cargo,
413902428,Sailing,
413902429,Cargo,
413902431,Cargo,
413902432,Cargo,
413902434,Trawlers,
413902438,Tanker,
413902439,Set gillnets,
413902441,Set gillnets,
413902442,Set gillnets,
413902443,Trawlers,
413902451,Sailing,
413902454,Reefer,
413902456,Trawlers,
413902457,Cargo,
413902464,Tanker,
413902465,Cargo,
413902473,Seismic vessel,
413902476,Trawlers,
413902479,Cargo,
413902481,Cargo,
413902484,Sailing,
413902486,Trawlers,
413902487,Cargo,
413902488,Cargo,
413902489,Trawlers,
413902491,Pots and traps,
413902493,Cargo,
413902497,Reefer,
413902498,Cargo,
413902499,Pots and traps,
413902501,Cargo,
413902502,Cargo,
413902505,Sailing,
413902506,Cargo,
413902507,Tanker,
413902509,Trawlers,
413902511,Cargo,
413902512,Cargo,
413902513,Cargo,
413902516,Cargo,
413902517,Cargo,
413902521,Cargo,
413902522,Cargo,
413902524,Reefer,
413902525,Cargo,
413902526,Cargo,
413902527,Tug,
413902528,Pots and traps,
413902529,Cargo,
413902532,Cargo,
413902533,Squid,
413902534,Cargo,
413902535,Cargo,
413902536,Trawlers,
413902537,Cargo,
413902543,Cargo,
413902544,Cargo,
413902545,Cargo,
413902547,Tug,
413902548,Tug,
413902549,Sailing,
413902552,Cargo,
413902555,Cargo,
413902556,Cargo,
413902557,Cargo,
413902558,Cargo,
413902559,Cargo,
413902561,Trawlers,
413902562,Cargo,
413902563,Sailing,
413902565,Cargo,
413902566,Tanker,
413902568,Cargo,
413902571,Sailing,
413902572,Cargo,
413902573,Cargo,
413902575,Pilot,
413902576,Cargo,
413902577,Sailing,
413902578,Trawlers,
413902579,Cargo,
413902581,Trawlers,
413902583,Set longlines,
413902586,Sailing,
413902589,Cargo,
413902598,Cargo,
413902599,Cargo,
413902602,Tanker,
413902603,Set longlines,
413902604,Pole and line,
413902605,Tug,
413902606,Tanker,
413902607,Cargo,
413902608,Seismic vessel,
413902617,Trawlers,
413902622,Tanker,
413902623,Cargo,
413902628,Cargo,
413902631,Cargo,
413902632,Tanker,
413902634,Cargo,
413902635,Cargo,
413902637,Reefer,
413902638,Seismic vessel,
413902642,Seismic vessel,
413902643,Cargo,
413902644,Cargo,
413902647,Trawlers,
413902648,Tug,
413902649,Set gillnets,
413902651,Trawlers,
413902653,Set gillnets,
413902655,Pots and traps,
413902657,Cargo,
413902661,Cargo,
413902662,Reefer,
413902663,Cargo,
413902664,Tanker,
413902665,Cargo,
413902666,Cargo,
413902668,Squid,
413902669,Seismic vessel,
413902672,Cargo,
413902674,Cargo,
413902675,Set gillnets,
413902679,Set gillnets,
413902685,Cargo,
413902686,Tug,
413902687,Cargo,
413902689,Tug,
413902691,Cargo,
413902696,Cargo,
413902699,Cargo,
413902702,Sailing,
413902704,Cargo,
413902715,Tug,
413902716,Seismic vessel,
413902717,Tug,
413902718,Seismic vessel,
413902721,Cargo,
413902722,Sailing,
413902727,Pots and traps,
413902728,Squid,
413902729,Cargo,
413902731,Cargo,
413902737,Trawlers,
413902739,Pilot,
413902741,Sailing,
413902742,Cargo,
413902743,Cargo,
413902744,Set gillnets,
413902745,Set gillnets,
413902746,Sailing,
413902748,Reefer,
413902754,Cargo,
413902755,Tug,
413902756,Tanker,
413902762,Cargo,
413902763,Reefer,
413902764,Trawlers,
413902765,Tug,
413902767,Cargo,
413902771,Reefer,
413902772,Cargo,
413902773,Tug,
413902774,Tug,
413902775,Cargo,
413902776,Trawlers,
413902777,Squid,
413902778,Cargo,
413902779,Cargo,
413902781,Pots and traps,
413902782,Pots and traps,
413902784,Pilot,
413902786,Squid,
413902788,Tug,
413902793,Sailing,
413902795,Cargo,
413902803,Cargo,
413902804,Cargo,
413902805,Reefer,
413902806,Cargo,
413902811,Tanker,
413902812,Squid,
413902813,Cargo,
413902814,Trawlers,
413902815,Cargo,
413902819,Cargo,
413902822,Cargo,
413902824,Cargo,
413902826,Trawlers,
413902834,Tug,
413902835,Squid,
413902841,Tanker,
413902854,Cargo,
413902855,Reefer,
413902861,Cargo,
413902864,Cargo,
413902865,Tug,
413902866,Cargo,
413902867,Cargo,
413902868,Cargo,
413902873,Cargo,
413902875,Cargo,
413902876,Cargo,
413902878,Cargo,
413902883,Cargo,
413902892,Cargo,
413902893,Cargo,
413902894,Squid,
413902896,Cargo,Cargo
413902897,Trawlers,
413902899,Tanker,
413902901,Cargo,
413902902,Cargo,
413902904,Reefer,
413902911,Cargo,
413902914,Pilot,
413902915,Tanker,
413902918,Cargo,
413902919,Trawlers,
413902921,Cargo,
413902922,Cargo,
413902926,Cargo,
413902927,Cargo,
413902928,Cargo,
413902931,Cargo,
413902933,Cargo,
413902934,Cargo,
413902935,Cargo,
413902941,Cargo,
413902942,Cargo,
413902945,Cargo,
413902951,Pots and traps,
413902953,Cargo,
413902956,Cargo,
413902957,Squid,
413902961,Sailing,
413902962,Cargo,
413902963,Cargo,
413902964,Trawlers,
413902965,Set longlines,
413902966,Cargo,
413902967,Cargo,
413902968,Cargo,
413902969,Cargo,
413902971,Cargo,
413902976,Cargo,
413902977,Cargo,
413902978,Cargo,
413902979,Reefer,
413902982,Cargo,
413902984,Set gillnets,
413902985,Cargo,
413902987,Cargo,
413902989,Cargo,
413902999,Cargo,
413903000,Reefer,
413903001,Pots and traps,
413903003,Tug,
413903004,Squid,
413903011,Cargo,
413903017,Cargo,
413903021,Cargo,
413903025,Cargo,
413903026,Cargo,
413903034,Cargo,
413903035,Cargo,
413903036,Cargo,
413903037,Cargo,
413903042,Cargo,
413903046,Tug,
413903047,Cargo,
413903052,Pots and traps,
413903054,Cargo,
413903057,Tug,
413903058,Cargo,
413903059,Cargo,
413903065,Set gillnets,
413903066,Cargo,
413903072,Reefer,
413903073,Tug,
413903074,Cargo,
413903075,Tug,
413903081,Trawlers,
413903082,Cargo,
413903083,Cargo,
413903085,Cargo,
413903087,Cargo,
413903088,Cargo,
413903089,Cargo,
413903093,Trawlers,
413903095,Cargo,
413903099,Reefer,
413903108,Tug,
413903109,Pilot,
413903112,Cargo,
413903113,Trawlers,
413903114,Tanker,
413903119,Sailing,
413903123,Cargo,
413903128,Tanker,
413903129,Tanker,
413903131,Squid,
413903132,Cargo,
413903133,Tanker,
413903134,Cargo,
413903136,Sailing,
413903137,Sailing,
413903138,Cargo,
413903144,Tug,
413903152,Cargo,
413903154,Cargo,
413903155,Cargo,
413903157,Cargo,
413903158,Pilot,
413903159,Set gillnets,
413903162,Cargo,
413903163,Cargo,
413903166,Cargo,
413903172,Squid,
413903174,Pots and traps,
413903176,Cargo,
413903183,Trawlers,
413903184,Cargo,
413903187,Cargo,
413903196,Tug,
413903197,Tug,
413903201,Squid,
413903202,Set gillnets,
413903204,Cargo,
413903205,Tug,
413903208,Cargo,
413903209,Cargo,
413903214,Cargo,
413903217,Cargo,
413903218,Cargo,
413903219,Cargo,
413903222,Cargo,
413903225,Tug,
413903231,Cargo,
413903235,Trawlers,
413903236,Tug,
413903237,Sailing,
413903239,Tug,
413903242,Tanker,
413903244,Sailing,
413903246,Trawlers,
413903254,Cargo,
413903255,Sailing,
413903257,Cargo,
413903259,Tug,
413903261,Cargo,
413903262,Sailing,
413903265,Sailing,
413903273,Sailing,
413903278,Cargo,
413903283,Cargo,
413903286,Cargo,
413903288,Cargo,
413903293,Trawlers,
413903294,Tanker,
413903295,Set longlines,
413903304,Cargo,
413903306,Cargo,
413903307,Cargo,
413903309,Tanker,
413903312,Tanker,
413903313,Reefer,
413903314,Cargo,
413903315,Cargo,
413903316,Cargo,
413903317,Cargo,
413903322,Cargo,
413903325,Cargo,
413903328,Cargo,
413903329,Tanker,
413903332,Tug,
413903334,Cargo,
413903336,Tanker,
413903345,Cargo,
413903346,Cargo,
413903347,Cargo,
413903349,Tug,
413903352,Tug,
413903354,Seismic vessel,
413903362,Trawlers,
413903365,Pilot,
413903374,Cargo,
413903384,Cargo,
413903385,Sailing,
413903386,Tug,
413903387,Reefer,
413903396,Cargo,
413903397,Purse seines,
413903402,Squid,
413903403,Cargo,
413903404,Trawlers,
413903405,Cargo,
413903408,Trawlers,
413903409,Sailing,
413903411,Cargo,
413903412,Cargo,
413903413,Cargo,
413903414,Squid,
413903416,Tanker,
413903418,Tanker,
413903422,Set gillnets,
413903423,Purse seines,
413903428,Sailing,
413903429,Sailing,
413903433,Trawlers,
413903434,Tanker,
413903439,Cargo,
413903441,Cargo,
413903444,Tanker,
413903453,Pole and line,
413903457,Cargo,
413903458,Cargo,
413903459,Sailing,
413903461,Cargo,
413903462,Sailing,
413903464,Sailing,
413903465,Sailing,
413903467,Sailing,
413903468,Cargo,
413903469,Sailing,
413903472,Seismic vessel,
413903475,Cargo,
413903477,Squid,
413903478,Pots and traps,
413903482,Cargo,
413903484,Cargo,
413903485,Sailing,
413903487,Trawlers,
413903488,Cargo,
413903493,Cargo,
413903495,Cargo,
413903506,Cargo,
413903507,Pots and traps,
413903509,Squid,
413903511,Tanker,Tanker
413903512,Tanker,
413903521,Sailing,
413903522,Sailing,
413903523,Sailing,
413903524,Sailing,
413903526,Tanker,
413903532,Cargo,
413903533,Cargo,
413903534,Purse seines,
413903536,Purse seines,
413903538,Tanker,
413903541,Cargo,
413903543,Cargo,
413903544,Reefer,
413903546,Reefer,
413903547,Cargo,
413903548,Cargo,
413903549,Cargo,
413903551,Cargo,
413903552,Cargo,
413903553,Cargo,
413903554,Tug,
413903557,Trawlers,
413903559,Cargo,
413903563,Cargo,
413903564,Cargo,
413903565,Sailing,
413903566,Cargo,
413903568,Cargo,
413903572,Set longlines,
413903581,Cargo,
413903583,Sailing,
413903584,Cargo,
413903587,Cargo,
413903588,Cargo,
413903589,Cargo,
413903591,Cargo,
413903592,Cargo,
413903593,Cargo,
413903594,Cargo,
413903595,Cargo,
413903596,Cargo,
413903598,Cargo,
413903605,Purse seines,
413903606,Cargo,
413903607,Cargo,
413903613,Set longlines,
413903614,Trawlers,
413903622,Tug,
413903629,Reefer,
