mmsi,Gear_Main_Code,Gear_Sec_Code
240332000,PS,NO
237905000,OTB,NO
239176000,PS,GTN
237468000,OTB,NO
240457000,PS,GTR
241045000,OTB,NO
239122000,OTB,NO
237400000,OTB,NO
239117000,PS,NO
237402000,OTB,PS
237401000,OTB,NO
240449000,GTR,GTN
239118000,PS,PS
239116000,PS,PS
239101000,PS,LLS
239272000,PS,GTR
240429000,OTB,NO
240737000,PS,NO
239062000,PS,PS
240324000,PS,GTR
240588000,OTB,NO
240819000,OTB,NO
237919000,OTB,NO
240107000,OTB,PS
240105000,OTB,PS
240251000,PS,NO
240298000,PS,PS
240686000,OTB,NO
237871000,OTB,NO
240338000,OTB,PS
240315000,PS,NO
240550000,OTB,NO
240700000,OTB,NO
240417000,PS,LLS
241110000,PS,GTR
239235000,LLD,GTN
240304000,PS,PS
240452000,LLD,LLS
240474000,PS,GTR
238798340,OTB,GTR
238975610,PS,NO
238413540,OTB,NO
238791640,OTB,NO
238160240,PS,NO
238451240,OTB,OTM
238791540,OTB,NO
238955340,PS,LTL
238117140,OTB,NO
238914540,PS,OTB
238581110,OTB,DRB
238592410,OTB,GTR
238563210,OTB,GNS
238998210,OTB,OTM
238990110,PS,NO
238192340,PS,FPO
238622240,PS,NO
238007640,PS,NO
238955240,OTB,OTM
238644110,PS,OTB
238343740,PS,LLS
238649510,OTB,NO
238961610,OTB,DRB
238751940,PS,GTR
238752040,PS,GTR
238561110,PS,OTM
238752140,PS,OTM
238771540,PS,NO
238161640,PS,OTM
238308040,PS,LLS
238655940,OTB,PS
238150000,PS,OTB
238288740,PS,NO
238957040,PS,NO
238790840,OTB,PS
238014840,OTB,PS
238390540,PS,NO
238469840,PS,NO
238469740,PS,NO
238896140,OTB,LLS
238299299,PS,NO
238757740,OTB,PS
238744540,PS,OTM
238411040,PS,NO
238197240,OTB,LHP
238623740,PS,NO
238887840,PS,GTR
238443140,OTB,LLS
238825840,PS,GTR
238403040,PS,LLS
238294140,PS,GNS
238752740,PS,GTR
238582510,PS,NO
238836740,PS,NO
238416040,PS,NO
238300140,PS,OTB
238622310,PS,GNS
238963340,PS,GNS
238613210,PS,OTB
238162240,OTB,GNS
238972240,OTB,PS
238400640,OTB,PS
238117940,PS,GTR
238000005,OTB,LLS
238556710,OTB,NO
238765540,PS,NO
238420640,PS,GTR
238771340,PS,NO
238536710,OTB,PS
238673640,PS,NO
238982010,PS,GNS
238001340,PS,GTR
238037040,PS,NO
238654610,OTB,OTM
238795940,OTB,GNS
238337540,OTB,NO
238429040,OTB,PS
238366440,PS,NO
238743340,PS,GTR
238983610,OTB,NO
238984610,OTB,NO
238547610,OTB,NO
238102540,PS,OTB
238316440,OTB,NO
238947740,OTB,NO
238898940,OTB,NO
238583910,PS,GNS
238309540,PS,NO
238000001,OTB,NO
238647310,PS,GNS
238598010,OTB,PS
238572410,PS,GTR
238621140,PS,NO
238604010,PS,SB
238909140,PS,NO
238117240,OTB,NO
238016640,PS,OTB
238770640,PS,GNS
238316240,PS,OTB
238675840,OTB,NO
238116840,PS,OTB
238017840,OTB,DRB
238625240,OTB,NO
238010340,PS,LHP
238281140,PS,OTB
238111111,PS,OTB
238989740,PS,OTB
238778540,PS,OTM
238448840,PS,GNS
238279740,PS,OTB
238277740,OTB,FPO
238116740,PS,NO
238958248,PS,OTB
238019440,OTB,LLS
238400840,PS,OTB
238967810,OTB,LLS
238381540,OTB,PS
238993240,PS,NO
238794240,PS,GNS
238443406,PS,NO
238217440,PS,OTB
238837240,PS,GNS
238506240,OTB,LLS
238880340,PS,NO
238180540,PS,NO
238882640,PS,GNS
238624910,PS,LLS
238284000,PS,OTB
238838740,PS,OTB
238892340,PS,OTB
238361340,OTB,PS
238641410,PS,OTB
238424040,PS,OTB
238759040,OTB,NO
238103440,PS,OTB
238764940,PS,OTB
238765040,PS,OTB
238669140,PS,GNS
238899240,PS,GNS
238899140,PS,GNS
238902840,PS,GNS
238369040,PS,GNS
238900840,PS,OTB
238939940,PS,NO
238905540,PS,OTB
238114940,PS,LLS
238361240,PS,OTB
238019940,OTB,NO
250000854,OTM,NO
250117400,OTM,NO
250486000,GND,OTB
250350000,OTB,NO
250104850,FPO,NO
250101800,OTB,OTM
250101900,OTM,GNS
250103600,OTB,PTB
250103700,OTM,NO
250495000,OTM,NO
250102600,OTM,PTM
250101700,OTB,PTM
250102800,GNS,GND
250105600,OTM,NO
250002513,DRB,GND
250105800,PS,OTB
250494000,OTM,NO
250105840,GND,NO
250106800,OTM,OTB
250513000,OTM,NO
250512000,OTM,NO
250105700,OTB,NO
250104700,OTM,NO
250493000,OTM,NO
250106600,DRB,OTM
218162000,OTB,OTM
250102900,OTM,NO
25000116,DRB,OTM
244870246,HMD,DRB
250105550,DRB,OTM
250419000,OTM,GND
250000885,OTB,OTM
230001770,OTM,OTB
230035000,OTM,OTB
250401000,OTM,FPO
250230000,OTB,NO
250365000,OTM,OTB
250002562,OTB,OTM
230035100,OTM,OTB
250438000,OTM,NO
250000309,GNS,OTM
230122280,OTM,PTM
250397000,OTB,OTM
250000315,GND,NO
256000325,OTB,NO
250390000,OTB,HMD
250190000,OTM,NO
250002264,OTB,SSC
250000097,PS,OTM
250000096,OTM,NO
245308000,SSC,OTB
250186000,OTB,NO
250184000,PS,OTM
250177000,OTB,OTM
235082771,DRB,NO
250264000,OTM,NO
250240000,OTB,OTM
250261000,GTR,NO
250262000,OTB,NO
250267000,OTM,OTB
250269000,OTM,OTB
250470000,OTB,OTM
250370000,OTM,GND
250000465,OTB,OTM
250369000,OTB,GNS
244563000,OTM,NO
250036000,OTM,NO
235062791,PTB,NO
250102700,OTM,NO
250001559,GNS,FPO
250000092,OTM,NO
250000264,DRB,NO
250000213,DRB,NO
250000329,DRB,NO
250000214,DRB,NO
250000387,DRB,NO
235112317,PTM,NO
250000466,OTB,OTM
250000511,DRB,NO
250000626,OTB,NO
250000887,PTM,OTM
250000775,FPO,GNS
250000884,OTM,OTB
250000897,OTM,OTB
250000957,SPR,PTB
250001093,OTM,GNS
250001597,OTM,OTB
250001769,OTM,OTB
250002882,FPO,GNS
250002424,OTM,PS
250002464,OTM,PTM
250002465,OTB,NO
250003127,OTB,NO
250003201,OTM,DRB
250003406,OTM,NK
250003407,OTM,NO
250003397,OTM,NO
250003404,OTM,NO
247081490,OTB,NO
247083220,OTB,NO
247081290,OTB,NO
247100250,OTB,NO
247083550,OTB,PTM
247300220,OTB,NO
247084670,OTB,NO
247081540,OTB,PTM
247121430,OTB,PTM
247083140,OTB,NO
247083480,OTB,PTM
247081190,OTB,NO
247083250,OTB,NO
247083190,OTB,NO
247084320,OTB,PTM
247100580,OTB,LLS
247087090,DRB,GNS
247087080,DRB,OTB
247081610,OTB,NO
247084450,DRB,OTB
247085190,DRB,GNS
247087070,DRB,GNS
247085770,OTB,NO
247281240,OTB,GNS
247083390,OTB,PS
247081250,OTB,NO
247081260,OTB,NO
247081050,OTB,NO
247081170,OTB,NO
247081550,OTB,NO
247081270,OTB,NO
247142610,OTB,NO
247125680,OTB,NO
247080970,OTB,NO
247081220,OTB,NO
247080810,OTB,NO
247081240,OTB,NO
247081470,OTB,NO
247081570,OTB,NO
247080770,OTB,NO
247081520,OTB,PS
247080840,OTB,PTM
247082420,DRB,GNS
247080820,OTB,NO
247080910,OTB,NO
247082840,DRB,GNS
247072820,OTB,NO
247083060,OTB,LLS
247051920,OTB,PTM
247082560,OTB,NO
247143930,OTB,LLS
247101170,OTB,PTM
247082320,OTB,LLS
247083630,OTB,PTM
247143190,OTB,NO
247082520,OTB,NO
247083420,OTB,PS
247083450,OTB,NO
247080420,OTB,NO
247123030,DRB,NO
247082090,DRB,OTB
247082060,DRB,OTB
247142450,OTB,PS
247123060,OTB,LLS
247123020,OTB,LLS
247122240,OTB,LLS
247145170,OTB,LLS
247121340,OTB,LLS
247123070,OTB,LLS
247123160,OTB,LLS
247149660,OTB,LLS
247120550,OTB,LLS
247121150,OTB,NO
247122250,OTB,LLS
247124830,OTB,NO
247122520,OTB,PTM
247120340,OTB,NO
247121680,OTB,NO
247121540,OTB,LLS
247302520,OTB,GNS
247052930,OTB,PTM
247154620,OTB,NO
247151030,OTB,LLS
247055570,OTB,PTM
247053820,OTB,PTM
247051730,OTB,NO
247102080,OTB,NO
247052570,OTB,NO
247053530,OTB,PTM
247053040,OTB,PTM
247053060,OTB,NO
247050430,OTB,NO
247084790,OTB,PTM
247052440,OTB,NO
247051910,OTB,NO
247050480,OTB,NO
247147460,OTB,NO
247051740,OTB,PTM
247070670,OTB,PTM
247053620,OTB,PTM
247050450,OTB,PTM
247051770,OTB,PTM
247051840,OTB,PS
247121680,DRB,LLS
247125380,OTB,NO
247130610,OTB,NO
247300170,OTB,PS
247133560,OTB,PS
247133170,OTB,PS
247110850,PS,GNS
247144090,OTB,PS
247146230,OTB,LLS
247141730,OTB,PS
247102560,OTB,PS
247140560,PS,LLS
247144130,PS,LLS
247146060,OTB,PS
247141920,LLS,GNS
247140580,PS,LLS
247146290,LLS,GNS
247142190,PS,LLS
247143810,LLS,GND
247141340,LLS,GND
247150350,LLS,GND
247140770,LLS,GND
247140950,LLS,GND
247141170,LLS,GND
247140740,LLS,GND
247140780,PS,LLS
247140110,LLS,NO
247146640,PS,LLS
247141040,LLS,GND
247131680,PS,LLS
247149640,PS,LLS
247146650,PS,NO
247140320,PS,LLS
247099830,OTB,NO
247094260,OTB,LLS
247094280,OTB,NO
247099790,OTB,NO
247067620,OTB,NO
247092240,OTB,NO
247094310,OTB,PS
247131090,OTB,NO
247065610,OTB,PS
247149380,OTB,NO
247094190,OTB,NO
247094050,OTB,NO
247099280,OTB,NO
247142170,OTB,NO
247094150,OTB,NO
247094040,OTB,NO
247151080,OTB,NO
247070710,OTB,NO
247094170,OTB,NO
247099190,OTB,NO
247250630,OTB,PTM
247099180,OTB,NO
247100630,LLS,GNS
247094480,LLS,GND
247094940,PS,LHP
247094960,LLS,GND
247094570,LLS,GND
247091570,PS,LLS
247094630,LLS,GND
247099330,PS,NO
247099420,OTB,PS
247090930,LLS,GNS
247092380,OTB,NO
247092330,OTB,NO
247092390,OTB,PS
247092320,OTB,NO
247094080,OTB,NO
247044920,OTB,LLS
247045160,OTB,NO
247045140,OTB,NO
247045180,OTB,PS
247063280,OTB,NO
247103690,PS,NO
247044970,OTB,NO
247123080,OTB,LLS
247113950,PS,NO
247092890,OTB,LLS
247049190,OTB,NO
247049210,OTB,NO
247094320,OTB,GNS
247048880,OTB,NO
247048990,OTB,NO
247042850,OTB,NO
247064470,OTB,NO
247155630,OTB,LLS
247123650,OTB,NO
247064930,OTB,PS
247100960,PS,LLS
247140080,PS,NO
247220290,OTB,NO
247142050,OTB,PS
247154230,OTB,NO
247065440,OTB,NO
247080270,OTB,NO
247065720,OTB,LLS
247080780,OTB,LLS
247092990,OTB,PS
247066180,OTB,PTM
247080670,OTB,NO
247068070,OTB,LLS
247144080,OTB,LLS
247065690,OTB,NO
247150270,OTB,NO
247100330,LLS,GNS
247149630,OTB,LLS
247143680,PS,LLS
247306030,LTL,NO
247306040,GNS,LTL
247146320,PS,LLS
247103040,LLS,GNS
247125340,OTB,NO
247102750,OTB,NO
247123930,OTB,PTM
247126890,OTB,NO
247124610,OTB,NO
247123710,OTB,NO
247132680,OTB,NO
247123630,OTB,NO
247060770,OTB,NO
247142340,OTB,NO
247099210,OTB,NO
247085990,OTB,NO
247083920,OTB,NO
247127120,OTB,NO
247304620,OTB,NO
247120450,OTB,NO
247051980,OTB,PTM
247122320,OTB,NO
247121120,OTB,NO
247052680,OTB,NO
247122350,OTB,NO
247124710,OTB,PTM
247306530,OTB,PS
247123880,OTB,NO
247080210,OTB,NO
247121590,OTB,NO
247122130,OTB,NO
247122090,OTB,NO
247122080,OTB,PS
247120760,OTB,PS
247122040,OTB,NO
247065650,OTB,NO
247121620,OTB,NO
247120970,OTB,NO
247121250,OTB,NO
247143430,OTB,NO
247113150,OTB,NO
247068080,OTB,NO
247131080,OTB,NO
247121790,OTB,NO
247122030,OTB,NO
247147570,OTB,NO
247122190,OTB,NO
247121660,OTB,NO
247123490,OTB,NO
247102730,OTB,NO
247124010,OTB,NO
247125650,OTB,PTM
247125640,OTB,NO
247122460,OTB,NO
247101630,OTB,NO
247065670,OTB,NO
247132010,OTB,NO
247091130,OTB,PTM
247092830,OTB,NO
247122210,OTB,NO
247126820,OTB,PS
247121970,OTB,PS
247121290,OTB,PS
247306520,OTB,PS
247122430,OTB,PS
247120950,OTB,PS
247132750,OTB,PTM
247050640,OTB,PS
247065680,OTB,PS
247030160,OTB,PS
247030840,OTB,PS
247030820,PS,LLS
247030920,OTB,PS
247030770,OTB,PS
247054170,OTB,PS
247030890,OTB,PS
247030180,OTB,PTM
247030470,OTB,PTM
247030330,OTB,PTM
247030610,DRB,OTB
247300110,OTB,NO
247146890,OTB,PTM
247146130,OTB,NO
247146040,OTB,NO
247147620,OTB,NO
247145010,OTB,NO
247146750,OTB,NO
247145020,OTB,NO
247144920,OTB,NO
247144260,OTB,NO
247144580,OTB,NO
247145250,OTB,NO
247145510,OTB,NO
247147190,OTB,NO
247146440,OTB,NO
247146950,OTB,NO
247143540,OTB,NO
247144650,OTB,NO
247148120,OTB,NO
247148110,OTB,NO
247144240,OTB,NO
247143370,OTB,LLS
247147560,OTB,LLS
247147280,OTB,LLS
247143620,OTB,NO
247145270,OTB,LLS
247145030,OTB,NO
247143580,OTB,LLS
247113970,OTB,NO
247081990,OTB,NO
247049430,PS,GNS
247118040,PS,NO
247111020,OTB,NO
247110440,PS,GNS
247110810,OTB,GND
247094550,OTB,LLS
247130650,LLS,GNS
247094360,OTB,NO
247303340,OTB,PS
247110130,PS,LLS
247309550,OTB,PS
247142070,OTB,PTM
247140330,OTB,GNS
247142080,OTB,PS
247140370,OTB,PS
247145410,OTB,NO
247300940,OTB,PS
247102330,PS,NO
247144910,PS,NO
247146830,OTB,PS
247302330,PS,LLS
247302320,PS,LLS
247144660,OTB,PS
247143150,OTB,PS
247148660,OTB,PS
247143760,PS,LLS
247124390,PS,LLS
247143780,OTB,PS
247143890,OTB,GNS
247144350,OTB,PS
247144560,OTB,PS
247141890,OTB,LLS
247143030,OTB,LLS
247300080,OTB,PS
247300320,PS,NO
247143070,OTB,LLS
247143140,OTB,LLS
247144270,PS,LLS
247143160,OTB,PS
247044790,OTB,PS
247071910,OTB,LLS
247094120,OTB,NO
247140710,OTB,NO
247100590,OTB,NO
247152810,OTB,NO
247102490,OTB,PTM
247101520,OTB,NO
247101270,OTB,PS
247100270,OTB,PS
247102070,OTB,PS
247102180,OTB,PS
247101590,OTB,NO
247101230,OTB,PS
247102380,OTB,NO
247102210,OTB,PS
247131610,OTB,PS
247100260,OTB,PS
247101370,OTB,PS
247101440,OTB,PS
247101250,OTB,NO
247101340,OTB,PS
247142150,OTB,NO
247083240,OTB,NO
247125730,OTB,PS
247065740,OTB,GNS
247147780,OTB,PS
247086160,DRB,NO
247102850,OTB,NO
247101310,OTB,NO
247100460,OTB,NO
247100920,OTB,NO
247080410,OTB,NO
247084740,OTB,PTM
247080850,OTB,NO
247081380,OTB,NO
247304930,OTB,NO
247101050,OTB,GNS
247102860,DRB,OTB
247102940,DRB,OTB
247068110,OTB,GNS
247080960,OTB,NO
247083150,OTB,NO
247096470,OTB,NO
247070890,OTB,PTM
247125620,OTB,NO
247071940,OTB,PS
247100550,OTB,GNS
247080890,OTB,PTM
247102240,OTB,PS
247100070,OTB,PS
247100350,OTB,PS
247100360,OTB,PS
247068130,OTB,PS
247147950,OTB,PS
247070780,OTB,NO
247140460,OTB,LLS
247100790,OTB,PTM
247103330,DRB,OTB
247103290,DRB,OTB
247103430,OTB,PS
247101820,DRB,OTB
247140420,OTB,NO
247147420,OTB,NO
247304290,OTB,LLS
247145080,OTB,LLS
247147450,OTB,NO
247142840,OTB,NO
247145710,OTB,LLS
247141360,OTB,PTM
247140880,OTB,NO
247145470,OTB,NO
247300010,PS,LLS
247147750,OTB,NO
247300430,OTB,LLS
247146220,OTB,NO
247142990,OTB,NO
247303280,OTB,NO
247143820,OTB,NO
247144120,OTB,NO
247142130,OTB,PS
247142960,OTB,NO
247094330,OTB,NO
247044750,OTB,NO
247302380,OTB,NO
247143940,OTB,NO
247142970,OTB,LLS
247081980,OTB,PS
247142090,OTB,NO
247140170,OTB,NO
247149670,OTB,NO
247141290,OTB,NO
247141310,OTB,NO
247140410,OTB,NO
247143080,OTB,NO
247140790,OTB,NO
247140280,OTB,PTM
247141940,OTB,NO
247140240,OTB,PS
247140220,OTB,PTM
247141960,OTB,NO
247140180,OTB,NO
247143330,OTB,NO
247140190,OTB,PS
247146110,OTB,PTM
247144220,OTB,NO
247146010,OTB,PS
247141130,OTB,NO
247143120,OTB,LLS
247140830,OTB,PS
247140840,OTB,LLS
247141610,OTB,NO
247149480,OTB,LHP
247145820,OTB,PS
247070660,OTB,NO
247144490,OTB,NO
247065750,OTB,NO
247145750,OTB,NO
247146240,OTB,PS
247143660,OTB,NO
247306490,OTB,NO
247145850,PS,NO
247083170,OTB,NO
247146020,PS,LLS
247065580,PS,LHP
247069980,PS,LLS
247220040,PS,LHP
247220050,PS,LLS
247067730,PS,NO
247049440,PS,LLS
247087510,OTB,NO
247120760,PS,LLS
247069490,PS,LLS
247041390,PS,NO
247150980,OTB,PS
247150990,OTB,NO
247152630,OTB,GNS
247150830,OTB,PS
247074680,OTB,PTM
247074670,OTB,PTM
247072720,OTB,TBB
247146910,OTB,NO
247148950,OTB,NO
247052330,OTB,PTM
247100620,OTB,PS
247050620,OTB,PS
247055540,OTB,TBB
247146770,OTB,LLS
247072380,OTB,PTM
247077280,OTB,NO
247052590,OTB,NO
247071380,OTB,PS
247094220,OTB,PTM
247070540,OTB,PTM
247050220,OTB,NO
247070230,OTB,PTM
247072680,OTB,NO
247076460,OTB,LLS
247073510,OTB,PTM
247050230,OTB,LLS
247131140,LLS,GND
247130740,LLS,GNS
247131710,PS,LLS
247301980,OTB,PTM
247070650,OTB,PTM
247071120,OTB,PTM
247146410,OTB,NO
247083180,OTB,NO
247051820,OTB,NO
247054010,OTB,PTM
247070730,OTB,PTM
247070970,OTB,PTM
247071020,OTB,NO
247071050,OTB,PTM
247071030,OTB,PTM
247084730,OTB,NO
247071010,OTB,NO
247070790,OTB,PTM
247072840,OTB,PTM
247072810,OTB,PTM
247081560,OTB,NO
247072740,OTB,PS
247051930,OTB,PS
247076320,OTB,PS
247073570,OTB,PS
247074640,OTB,PS
247074630,OTB,PS
247050440,OTB,PTM
247071420,OTB,PS
247075870,DRB,OTB
247093040,OTB,PS
247147350,PS,LLS
247091110,OTB,LLS
247131770,OTB,LLS
247091120,OTB,NO
247151290,OTB,LLS
247081090,OTB,NO
247090950,OTB,NO
247090860,OTB,PS
247220130,OTB,PS
247091160,OTB,PS
247061720,OTB,NO
247092980,OTB,NO
247151060,PTM,NO
247113940,OTB,NO
247092750,OTB,NO
247100530,OTB,NO
247110330,OTB,PS
247111780,OTB,NO
247110170,OTB,PS
247110120,PS,NO
247110190,PS,OTB
247111680,PS,LLS
247145580,OTB,GNS
247111270,OTB,NO
247110360,OTB,NO
247070830,PS,NO
247110770,OTB,GNS
247147040,OTB,NO
247305470,OTB,NO
247114040,OTB,LLS
247083520,OTB,NO
247145060,OTB,NO
247094410,OTB,NO
247142790,OTB,NO
247146970,OTB,NO
247101320,OTB,NO
247083890,OTB,PS
247080240,OTB,NO
247083960,OTB,NO
247084010,OTB,LLS
247088420,DRB,PS
247080550,OTB,PS
247075970,DRB,OTB
247084040,OTB,GNS
247049260,PS,NO
247083470,OTB,NO
247149010,OTB,PS
247145050,PS,LLS
247141660,PS,LLS
247147750,OTB,NO
247140610,OTB,NO
247140450,OTB,LLS
247140990,OTB,PS
247300030,PS,NO
247300990,OTB,LLS
247300760,OTB,PS
247141010,OTB,LLS
247300930,OTB,LLS
247300570,OTB,PS
247083460,OTB,NO
247149150,OTB,PS
247301090,OTB,PS
247145650,OTB,LLS
247147730,OTB,PS
247145190,OTB,LLS
247145460,OTB,NO
247141020,OTB,LLS
247080920,OTB,PS
247149160,OTB,LLS
247149190,OTB,LLS
247300350,OTB,LLS
247042630,OTB,NO
247047710,OTB,NO
247113090,OTB,NO
247114410,OTB,NO
247113670,OTB,NO
247100390,OTB,NO
247093010,OTB,NO
247110830,OTB,LLS
247110970,OTB,NO
247113720,OTB,NO
247140930,OTB,PS
247146190,PS,NO
247141230,OTB,PS
247140750,OTB,PS
247140850,OTB,GNS
247149250,OTB,PS
247141410,OTB,LLS
247141870,OTB,GNS
247141160,OTB,PS
247142250,OTB,LLS
247141690,GNS,NO
247141390,OTB,PS
247142290,OTB,PS
247142280,OTB,PS
247147310,OTB,PS
247147630,OTB,LLS
247144640,OTB,LLS
247142430,OTB,LLS
247142510,OTB,LLS
247142320,LLS,GNS
247143470,OTB,LLS
247141970,OTB,LLS
247141910,LLS,GNS
247145370,OTB,LLS
247300180,LLS,GNS
247141860,GNS,NO
247143440,LLS,GNS
247140670,PS,LLS
247140920,OTB,NO
247030620,OTB,PS
247148190,OTB,NO
247053790,DRB,OTB
247092810,OTB,NO
247053550,OTB,GNS
247050890,OTB,GNS
247051040,OTB,PS
247202750,OTB,GNS
247052380,DRB,OTB
247051030,OTB,PS
247053160,OTB,PS
247051190,OTB,PS
247054130,OTB,LLS
247081340,PS,LLS
247051020,OTB,PS
247061680,OTB,PTM
247063450,OTB,NO
247061710,OTB,LLS
247063270,OTB,NO
247063630,OTB,GNS
247120820,OTB,NO
247063310,OTB,PTM
247143860,OTB,NO
247142780,OTB,NO
247061650,OTB,NO
247061730,OTB,PS
247061750,OTB,NO
247147460,OTB,PS
247147950,OTB,PS
247120960,OTB,PS
247064760,OTB,PS
247061690,OTB,PS
247063430,OTB,NO
247090850,OTB,NO
247130250,OTB,NO
247130290,OTB,PS
247131320,OTB,NO
247081150,OTB,PS
247121370,OTB,PTM
247130650,PS,LLS
247142830,OTB,NO
247110430,OTB,PS
247122150,OTB,PTM
247142020,OTB,LLS
247131370,OTB,NO
247148960,PS,LLS
247050520,OTB,NO
247050520,OTB,NO
247121080,OTB,PTM
247145790,OTB,PS
247071970,OTB,PS
247096930,OTB,NO
247121160,OTB,PS
247110550,PS,LLS
247300340,OTB,PS
247101550,OTB,LLS
247102990,DRB,GNS
247070840,OTB,LLS
247083540,OTB,PTM
247081430,OTB,NO
247146030,LLS,GNS
247085680,OTB,LLS
247083410,OTB,PS
247073550,PS,OTB
247073060,OTB,NO
247101540,OTB,PS
247140160,OTB,NO
247052530,OTB,GNS
247141490,PS,LLS
247121730,OTB,NO
247144310,OTB,NO
247144420,PS,LLS
247084290,OTB,NO
247065640,OTB,NO
247118400,OTB,NO
247101510,NO,NO
247100440,OTB,NO
247156780,OTB,LLS
247122360,OTB,LLS
247050630,OTB,NO
247122220,OTB,PS
247143830,OTB,NO
247083530,OTB,PS
247130410,PS,LLS
247070740,OTB,PTM
247301080,OTB,LLS
247121310,OTB,PS
247146550,OTB,NO
247053910,OTB,PS
247053120,OTB,PTM
247130170,LLS,GND
247120850,OTB,NO
247081180,OTB,NO
247074840,OTB,PTM
247130010,OTB,NO
247148780,PS,LLS
247070530,OTB,PTM
215000063,LLD,LLS
247120430,OTB,GNS
247065710,OTB,NO
247123290,OTB,NO
247121090,OTB,PTM
247146920,OTB,NO
247147590,OTB,NO
247100770,PS,OTB
247149410,OTB,PS
247070850,OTB,PTM
247122110,OTB,NO
247120490,OTB,PTM
247052760,OTB,PTM
247100290,OTB,GNS
247053540,OTB,NO
247123920,OTB,PS
247121260,OTB,PS
247101020,OTB,PS
248000368,LLD,LLD
247150870,OTB,NO
247142460,OTB,LLS
247155210,PS,NO
247080530,OTB,PTM
247099810,OTB,NO
247071930,OTB,PTM
247121220,OTB,PTM
247121420,OTB,PTM
247140210,OTB,PTM
247083230,OTB,NO
247120170,OTB,NO
247121190,OTB,PTM
247101610,OTB,NO
247142710,OTB,LLS
247083560,OTB,PS
247141850,PS,LLS
247120440,OTB,NO
247050430,PS,LLS
247053580,OTB,PS
247142880,OTB,PS
247111530,OTB,LLS
247070360,GNS,NO
247142820,OTB,LLS
247121380,OTB,NO
247102720,OTB,PS
247132020,OTB,PS
247084310,OTB,PS
247120520,OTB,NO
247120130,LLS,NO
247121530,OTB,LLS
247145720,OTB,NO
247120670,OTB,PTM
247081590,OTB,NO
247142180,PS,LLS
247080750,OTB,NO
247147660,OTB,NO
247220620,PS,NO
247305830,OTB,NO
247081580,OTB,PS
247099820,OTB,LLS
247100490,OTB,NO
247120500,OTB,LLS
247120870,OTB,NO
247120820,OTB,NO
247103130,OTB,GNS
247054040,OTB,PTM
247054030,OTB,PTM
247083320,OTB,PTM
247130060,OTB,LLS
247120640,OTB,LLS
247051150,OTB,GNS
247044980,OTB,LLS
247147480,OTB,PS
247130850,OTB,LLS
247041470,OTB,NO
247053720,OTB,PTM
247053710,OTB,PTM
247083860,OTB,PTM
247148880,OTB,PS
247084380,OTB,NO
247127130,OTB,LLS
247121020,OTB,PS
247121920,OTB,PS
247083070,OTB,PTM
247121180,OTB,PTM
247102410,OTB,NO
247102020,OTB,NO
247077970,OTB,NO
247080330,OTB,PS
247120390,OTB,PS
247124220,OTB,NO
247122180,OTB,NO
247148210,OTB,NO
247081730,PS,LLS
247100510,OTB,PS
247081650,OTB,PTM
247130230,OTB,LLS
247053950,OTB,GNS
247121240,OTB,NO
247070960,OTB,PTM
247066930,OTB,NO
247141350,OTB,NO
247081370,OTB,NO
247051860,OTB,PTM
247092870,OTB,NO
247074260,OTB,GNS
247147880,OTB,LLS
247100680,OTB,PS
247146140,OTB,NO
247102190,OTB,NO
247085860,OTB,NO
247084960,OTB,NO
247121710,OTB,NO
247145660,OTB,PTM
247122330,OTB,NO
247076860,OTB,NO
247141810,OTB,GNS
247123150,OTB,LLS
247051080,OTB,GNS
247134010,OTB,NO
247150930,PS,LLS
247145290,OTB,LLS
247100420,OTB,LLS
247070880,OTB,GNS
247130710,OTB,NO
247118500,OTB,NO
247120180,LLS,NO
247094370,OTB,NO
247145120,OTB,PS
247083440,OTB,PTM
247151810,OTB,GNS
247132480,OTB,PS
247041430,OTB,NO
247100470,LLS,GNS
247143410,OTB,LLS
247110060,PS,GNS
247301460,OTB,LLS
247133520,OTB,NO
247303390,OTB,LLS
247090910,OTB,NO
247100430,OTB,LLS
247081510,OTB,NO
247103780,GNS,NO
247042520,OTB,PTM
247142730,OTB,LLS
247140340,OTB,NO
247054090,OTB,LLS
247130320,OTB,NO
247200340,OTB,NO
247076150,OTB,GNS
247050810,OTB,LLS
247143780,GNS,NO
247073090,OTB,PTM
247131930,GNS,LTL
247083490,OTB,GNS
247354400,PS,NO
247120860,OTB,LLS
247142750,OTB,NO
247302220,OTB,NO
247144750,OTB,LLS
247082290,OTB,PTM
247250120,PS,LLS
247151280,OTB,LLS
247100080,OTB,NO
247071170,OTB,LLS
247131670,OTB,NO
247121210,OTB,PTM
247052110,DRB,NO
247083260,OTB,PTM
247151010,OTB,LLS
247122640,OTB,LLS
247072850,OTB,PS
247147320,OTB,NO
247149280,OTB,LLS
247142720,OTB,NO
247092310,OTB,LLS
247061610,OTB,NO
247081440,OTB,NO
247050760,OTB,NO
247093030,OTB,NO
247122670,OTB,NO
247152020,OTB,LLS
247152510,OTB,PTM
247054650,OTB,PS
247148150,PS,GNS
247152290,OTB,GNS
247120560,OTB,PS
247092230,OTB,LLS
247050940,OTB,GNS
247123860,OTB,NO
247252970,OTB,GNS
247130760,OTB,LLS
247142440,OTB,PS
247121010,OTB,NO
247083380,OTB,PS
247103040,OTB,LLS
247152310,OTB,LLS
247130860,OTB,LLS
247155180,OTB,LLS
