mmsi,count
413827056,4010
413827058,3988
413827061,5696
413827066,6048
413827068,12379
413827074,11399
413827075,2733
413827081,13571
413827082,9351
413827085,12841
413827091,3100
413827092,11067
413827093,2185
413827096,8395
413827101,5027
413827102,4150
413827104,3849
413827106,9085
413827107,15457
413827113,2763
413827136,2518
413827138,2353
413827139,14379
413827142,4044
413827149,3261
413827151,3667
413827152,7951
413827157,11805
413827158,26875
413827162,3191
413827169,24032
413827171,18743
413827172,7238
413827173,3512
413827174,8682
413827175,10589
413827177,2586
413827178,3486
413827182,5007
413827185,3097
413827186,7183
413827188,9454
413827192,12275
413827193,56228
413827194,6485
413827196,21678
413827208,7789
413827209,12106
413827211,3067
413827225,2959
413827234,6799
413827235,2805
413827248,11306
413827252,10959
413827275,3640
413827276,3696
413827277,19343
413827278,4597
413827279,11519
413827286,20494
413827287,5916
413827288,2586
413827289,4678
413827291,28085
413827292,8410
413827294,6357
413827295,8426
413827297,10286
413827302,2621
413827316,23403
413827324,24624
413827325,27664
413827328,8131
413827337,7473
413827345,54686
413827347,37892
413827348,30059
413827349,107544
413827351,8978
413827353,6251
413827355,5422
413827357,3071
413827361,4451
413827388,4288
413827392,2074
413827396,2752
413827404,5092
413827405,7529
413827406,19955
413827407,3884
413827408,3976
413827413,4928
413827416,4785
413827417,27104
413827423,6035
413827425,24063
413827426,4381
413827428,6395
413827429,15697
413827432,17182
413827433,4327
413827434,3308
413827435,6588
413827436,2058
413827438,7528
413827442,25653
413827445,3484
413827448,18929
413827451,22490
413827452,19965
413827453,8370
413827454,14811
413827461,3379
413827469,6623
413827473,22217
413827476,23033
413827477,18293
413827482,5085
413827483,13105
413827484,25487
413827485,41505
413827486,29413
413827491,12802
413827492,19288
413827494,12099
413827495,10748
413827497,4788
413827499,3876
413827501,2426
413827502,29862
413827503,3056
413827504,10591
413827505,2346
413827506,25727
413827507,2360
413827511,21154
413827512,16862
413827514,11144
413827522,8715
413827525,20784
413827526,11313
413827528,4123
413827531,10208
413827532,10239
413827535,52854
413827536,20226
413827537,6490
413827538,16290
413827539,31675
413827541,3070
413827542,3960
413827543,16070
413827544,32876
413827547,16390
413827548,19965
413827549,3311
413827551,3707
413827553,13466
413827554,14245
413827555,15169
413827556,8430
413827557,18620
413827558,14074
413827559,3328
413827561,2769
413827562,13523
413827565,5726
413827566,2623
413827567,44308
413827568,7107
413827569,5485
413827571,22315
413827572,8183
413827573,31816
413827574,3049
413827575,49857
413827576,14589
413827577,4803
413827578,2711
413827579,6898
413827581,7026
413827582,2388
413827583,5273
413827585,8017
413827593,13099
413827595,7462
413827598,2682
413827602,11722
413827603,29583
413827604,5051
413827606,2349
413827607,3368
413827609,4200
413827613,2218
413827614,5471
413827615,17092
413827616,12569
413827617,2087
413827618,11705
413827619,16196
413827621,3302
413827622,12182
413827624,4976
413827627,19449
413827631,26081
413827632,4944
413827635,12949
413827636,24409
413827637,5232
413827641,2968
413827642,3721
413827644,5205
413827647,9429
413827649,5389
413827651,4344
413827652,14133
413827654,2617
413827655,14094
413827656,9647
413827657,2310
413827658,5176
413827659,6727
413827661,14521
413827663,8742
413827664,2837
413827672,7849
413827673,3931
413827674,2114
413827675,27035
413827676,2926
413827677,21874
413827678,8237
413827679,3186
413827682,2690
413827686,22737
413827687,6123
413827688,5947
413827689,9114
413827692,9317
413827693,6399
413827694,7591
413827695,26470
413827696,28829
413827697,31089
413827698,31175
413827699,31494
413827703,55126
413827704,3424
413827706,6008
413827708,53129
413827709,7697
413827711,12016
413827712,2993
413827713,2718
413827714,4067
413827716,12773
413827717,20712
413827718,15356
413827722,10286
413827726,5638
413827727,17664
413827728,5405
413827729,4700
413827731,4690
413827732,6587
413827733,51118
413827734,47932
413827735,7731
413827736,24199
413827737,4939
413827738,2534
413827739,6015
413827741,20213
413827742,2543
413827744,23898
413827745,3658
413827747,12802
413827748,11350
413827752,3253
413827753,4238
413827757,11503
413827758,4335
413827759,19027
413827761,16825
413827768,4650
413827772,2866
413827774,8112
413827775,25267
413827776,31361
413827777,15935
413827778,3986
413827779,15581
413827781,2049
413827782,13686
413827784,5170
413827785,8688
413827786,3300
413827787,6965
413827788,4788
413827789,3500
413827791,5157
413827792,2631
413827797,4078
413827798,25569
413827802,4425
413827803,4956
413827804,24099
413827805,21694
413827806,11759
413827808,12586
413827809,23906
413827811,10920
413827814,3173
413827816,7806
413827818,7275
413827821,4368
413827822,4885
413827823,6634
413827824,20914
413827825,4452
413827829,3086
413827832,6336
413827833,14196
413827834,22773
413827836,2554
413827839,8564
413827841,3650
413827842,12743
413827844,3728
413827846,8815
413827847,15838
413827848,9634
413827849,19358
413827851,2153
413827852,4168
413827853,8897
413827859,6818
413827861,6944
413827862,7205
413827863,15193
413827864,9603
413827866,5041
413827868,8175
413827869,20802
413827871,4280
413827872,13406
413827873,8177
413827874,15125
413827875,9013
413827877,8087
413827878,3741
413827879,10774
413827881,2724
413827882,2178
413827883,8701
413827884,3515
413827885,13616
413827887,5051
413827888,46269
413827889,21240
413827891,9326
413827893,6108
413827895,2400
413827898,6246
413827899,14204
413827901,3929
413827902,4314
413827906,4021
413827908,5310
413827909,2383
413827912,4367
413827913,4564
413827914,2657
413827915,8211
413827916,4601
413827918,11266
413827919,6112
413827921,41238
413827922,18011
413827923,13439
413827924,30761
413827927,7551
413827928,19012
413827929,23112
413827932,5271
413827933,2300
413827937,5872
413827939,5710
413827941,3733
413827943,8607
413827944,5598
413827945,10031
413827947,3674
413827948,8288
413827949,2106
413827951,5193
413827952,3559
413827954,33348
413827955,31871
413827957,11862
413827958,3474
413827968,3510
413827969,36452
413827971,3111
413827972,4931
413827973,5461
413827978,17857
413827979,6642
413827988,3881
413827991,18718
413827996,13290
413827999,2081
413828000,45627
413828003,5387
413828004,3538
413828013,24512
413828014,24455
413828015,3079
413828018,6196
413828024,2061
413828026,10035
413828029,2142
413828035,3687
413828039,12979
413828043,2989
413828045,5714
413828046,3328
413828049,7092
413828051,6988
413828053,2819
413828054,5813
413828055,7937
413828056,7285
413828064,5645
413828065,7965
413828081,5438
413828084,7756
413828086,6764
413828088,15832
413828089,31347
413828091,29377
413828092,6562
413828094,5561
413828099,26531
413828102,4561
413828106,31635
413828111,2904
413828116,5370
413828118,4990
413828123,6443
413828125,2496
413828126,2319
413828127,27275
413828132,4994
413828133,21815
413828134,8669
413828142,23400
413828147,2981
413828154,4865
413828158,5315
413828161,2213
413828166,5485
413828175,3867
413828178,16622
413828182,8986
413828183,27405
413828184,9504
413828185,3519
413828186,15073
413828187,3233
413828188,5230
413828197,4190
413828202,7122
413828203,30811
413828204,2552
413828216,3094
413828223,2118
413828224,34767
413828227,18431
413828228,5831
413828231,5613
413828232,2303
413828233,5611
413828234,8986
413828235,7777
413828236,4002
413828246,8134
413828247,9123
413828248,21443
413828251,7422
413828256,20332
413828259,2068
413828261,12473
413828263,5393
413828266,33281
413828267,9477
413828268,29109
413828271,2530
413828273,2879
413828274,37301
413828275,17042
413828277,3351
413828279,2156
413828281,2955
413828285,23415
413828288,2713
413828292,2887
413828296,6544
413828298,2752
413828301,6915
413828303,4952
413828304,2339
413828315,9912
413828316,7359
413828317,2831
413828319,5479
413828346,7854
413828353,8429
413828358,2551
413828359,58714
413828362,2957
413828363,7709
413828364,6005
413828367,3719
413828368,4621
413828369,2673
413828371,2652
413828372,2720
413828373,3714
413828377,6270
413828381,8449
413828382,5188
413828384,4287
413828386,2343
413828391,15402
413828392,4853
413828395,16507
413828398,9612
413828399,2195
413828405,24181
413828412,10208
413828413,4224
413828414,33645
413828416,2276
413828417,13006
413828427,2179
413828429,7908
413828436,6090
413828437,3167
413828439,39235
413828441,2752
413828442,10535
413828447,2179
413828448,4897
413828449,3421
413828451,4683
413828454,6114
413828455,3331
413828467,2181
413828468,12662
413828469,10657
413828471,7376
413828473,8120
413828474,4107
413828476,2976
413828484,5132
413828496,6276
413828499,5418
413828506,5800
413828507,5936
413828508,4069
413828512,5955
413828518,7525
413828525,10508
413828526,5425
413828531,13506
413828533,8509
413828535,3016
413828541,2232
413828542,4919
413828548,3244
413828549,8468
413828551,2969
413828553,8145
413828555,28977
413828557,14861
413828559,7863
413828561,5352
413828564,15724
413828569,4534
413828573,25528
413828576,8218
413828582,25751
413828583,7514
413828586,15533
413828587,11121
413828596,2626
413828597,4644
413828598,2495
413828599,2976
413828601,2718
413828602,8959
413828603,3280
413828604,6825
413828609,7511
413828611,15650
413828612,2077
413828631,3343
413828632,22791
413828633,6703
413828636,2381
413828637,4724
413828639,2039
413828641,5410
413828645,8494
413828646,3709
413828649,2842
413828652,6389
413828656,9360
413828657,2577
413828668,2614
413828677,18586
413828679,11301
413828681,2686
413828684,9088
413828695,8747
413828696,4437
413828708,4941
413828709,3017
413828714,5050
413828715,8559
413828716,7172
413828719,2338
413828731,5170
413828736,12837
413828742,3984
413828743,11797
413828746,6374
413828747,11235
413828751,13474
413828753,14760
413828768,8407
413828777,4458
413828781,4912
413828782,12072
413828783,3637
413828786,8514
413828787,2560
413828788,5515
413828793,4192
413828811,2873
413828812,24409
413828815,16861
413828816,6389
413828818,16308
413828821,2234
413828825,2137
413828826,22843
413828827,33303
413828831,4224
413828843,10025
413828846,30633
413828851,8021
413828858,4868
413828859,15330
413828863,8372
413828864,9278
413828868,2852
413828869,4187
413828872,2748
413828874,12982
413828878,9546
413828882,13818
413828884,11005
413828888,25172
413828891,3442
413828895,2781
413828896,2333
413828902,2802
413828903,30597
413828904,19241
413828905,24363
413828906,24702
413828907,28115
413828908,18089
413828911,15116
413828912,19970
413828913,5240
413828914,2014
413828915,3458
413828923,2384
413828929,3857
413828932,4394
413828947,2940
413828949,2134
413828954,8139
413828956,4874
413828959,8584
413828961,5749
413828963,2468
413828976,2135
413828977,16209
413828981,12091
413828984,3600
413828987,4475
413828996,15007
413829005,2957
413829007,2641
413829009,3138
413829016,2793
413829028,15230
413829029,6999
413829033,4256
413829037,10517
413829043,15090
413829045,4813
413829047,2317
413829048,17640
413829049,3833
413829052,2608
413829055,11543
413829061,4777
413829063,3639
413829065,38532
413829066,20762
413829084,11830
413829092,7388
413829093,2675
413829094,2241
413829095,2313
413829115,2534
413829117,2212
413829127,10996
413829128,4977
413829129,4028
413829132,2329
413829134,4445
413829142,5640
413829143,4632
413829144,2777
413829148,4160
413829155,6865
413829158,2017
413829163,10935
413829164,2699
413829167,6494
413829183,3155
413829188,4426
413829193,5312
413829203,6094
413829223,2007
413829226,5278
413829234,2754
413829235,18108
413829236,12073
413829239,4350
413829241,3015
413829244,2673
413829245,3894
413829248,8891
413829253,5756
413829255,6246
413829257,60735
413829262,7525
413829263,6640
413829271,2332
413829273,5486
413829274,3090
413829276,12305
413829289,4266
413829296,9501
413829299,3881
413829304,2547
413829318,13223
413829327,3303
413829341,3738
413829343,13489
413829344,11984
413829345,2089
413829347,10070
413829348,11937
413829349,5041
413829351,4680
413829364,3641
413829366,4967
413829367,5679
413829378,5322
413829379,3356
413829383,3259
413829385,3125
413829398,10971
413829403,4122
413829405,36537
413829413,2581
413829425,18351
413829427,8807
413829432,2121
413829442,2713
413829443,2449
413829444,3088
413829449,24079
413829451,10494
413829453,10401
413829454,9757
413829456,2496
413829473,8573
413829474,7750
413829503,3015
413829504,9026
413829508,4483
413829525,14798
413829526,3544
413829528,13391
413829541,11186
413829543,11004
413829561,6596
413829562,2182
413829564,11997
413829573,2496
413829578,2556
413829591,26597
413829592,6200
413829593,6804
413829595,7742
413829596,3173
413829605,3779
413829608,2302
413829609,7604
413829615,2099
413829621,2784
413829623,2974
413829626,2368
413829644,44715
413829653,4222
413829654,22013
413829656,4863
413829662,5937
413829663,7896
413829671,5197
413829674,5369
413829678,4191
413829686,4357
413829692,6655
413829702,2211
413829708,5908
413829709,6095
413829722,4279
413829725,4528
413829726,2224
413829732,9841
413829733,3513
413829734,3472
413829735,3600
413829738,4365
413829742,7388
413829751,3035
413829754,2931
413829762,2530
413829775,2208
413829787,2529
413829788,4910
413829793,2564
413829796,4437
413829804,2796
413829808,10300
413829809,2640
413829819,12736
413829828,2585
413829841,24470
413829854,5727
413829856,2638
413829872,3774
413829873,2878
413829879,6397
413829883,2169
413829893,4164
413829902,8631
413829909,7032
413829915,3027
413829932,8242
413829947,4685
413829949,4484
413829954,5327
413829956,10377
413829979,10184
413829982,6484
413829984,4214
413829986,6374
413829987,7565
413829989,2134
413830000,66964
413830007,5401
413830011,4032
413830013,4193
413830014,6577
413830015,12796
413830016,6856
413830027,2735
413830028,10852
413830029,2229
413830033,2176
413830034,7094
413830041,5430
413830042,4510
413830051,3969
413830052,5077
413830054,3106
413830056,11419
413830066,2497
413830068,3701
413830072,16774
413830073,6321
413830074,3596
413830086,3931
413830089,5865
413830096,2230
413830098,2780
413830101,2672
413830103,2225
413830105,2706
413830112,4905
413830114,7247
413830117,8278
413830139,9094
413830151,5189
413830171,2345
413830172,8734
413830174,4899
413830181,3981
413830183,7612
413830184,13243
413830185,13528
413830188,2630
413830191,2448
413830193,15118
413830194,2827
413830195,2075
413830196,2898
413830199,4282
413830202,3792
413830204,26330
413830205,2683
413830206,2432
413830207,2586
413830209,3334
413830212,2130
413830213,3007
413830214,6227
413830215,6611
413830216,6585
413830219,5928
413830222,3337
413830223,2606
413830226,3556
413830229,4133
413830231,5251
413830234,4125
413830237,13182
413830241,11618
413830242,4850
413830243,5050
413830244,5283
413830245,8187
413830246,6999
413830249,4143
413830251,3993
413830252,4487
413830255,4381
413830256,3535
413830258,2409
413830262,2291
413830263,9707
413830265,5033
413830266,4696
413830267,2239
413830268,14648
413830269,6249
413830271,5412
413830274,6238
413830276,5752
413830281,4681
413830283,3215
413830284,3621
413830287,7732
413830288,8980
413830294,5881
413830296,4233
413830297,13135
413830303,3680
413830304,3056
413830305,9413
413830308,2345
413830311,2134
413830312,4776
413830314,8995
413830315,10181
413830316,13934
413830317,12618
413830321,2837
413830323,5446
413830333,3036
413830334,3324
413830338,5636
413830339,20322
413830341,2744
413830346,12710
413830347,10540
413830349,2609
413830353,4352
413830354,2005
413830357,2097
413830358,3218
413830359,3736
413830362,12696
413830363,3316
413830364,4525
413830387,2977
413830392,9637
413830393,4232
413830394,2925
413830411,3462
413830416,3053
413830418,2331
413830419,3705
413830439,7707
413830454,3236
413830484,4738
413830486,3473
413830487,4306
413830503,2597
413830504,5247
413830505,4003
413830512,2348
413830515,6403
413830525,15864
413830526,9214
413830527,3026
413830555,3648
413830574,2831
413830575,3214
413830581,2358
413830605,2409
413830649,4515
413830694,4696
413830697,2144
413830705,6146
413830708,3016
413830716,3538
413830717,2537
413830732,3866
413830757,14581
413830758,6863
413830761,7970
413830765,5810
413830766,10458
413830778,4326
413830782,2362
413830807,4510
413830842,4312
413830872,3205
413830892,2380
413830894,7738
413830908,2648
413830915,26334
413830963,15709
413830964,4145
413830965,2960
413830997,3372
413830998,3824
413831000,8465
413831019,14037
413831023,2260
413831027,7994
413831028,4617
413831039,2297
413831075,3025
413831077,3684
413831093,8834
413831124,7242
413831141,2766
413831142,3954
413831143,8919
413831144,2158
413831146,2848
413831152,4412
413831172,2277
413831187,3466
413831205,5804
413831216,2404
413831223,11653
413831242,2630
413831265,3224
413831269,2596
413831272,5308
413831331,2254
413831333,2230
413831343,7053
413831364,6055
413831404,4169
413831405,3191
413831414,3046
413831445,3553
413831487,5242
413831491,7389
413831511,5958
413831521,6887
413831542,6043
413831551,6608
413831553,2237
413831556,6784
413831557,7641
413831566,5479
413831589,2006
413831618,2241
413831647,2798
413831649,4898
413831657,2237
413831671,2746
413831672,6813
413831679,2037
413831729,4906
413831734,6709
413831757,5558
413831766,4230
413831777,2114
413831833,7067
413831834,9696
413831853,2023
413831856,2791
413831863,4968
413831873,2189
413831882,17393
413831902,2833
413831913,2597
413831927,2544
413831928,10700
413831948,6109
413831963,8299
413831996,6418
413832000,23594
413832001,88884
413832002,35756
413832004,97431
413832006,2545
413832017,2021
413832044,5496
413832045,3978
413832046,5868
413832049,8985
413832067,4017
413832069,4455
413832071,5204
413832082,2294
413832083,2634
413832086,2697
413832088,2617
413832089,4001
413832098,9719
413832099,77255
413832101,7247
413832107,3011
413832116,4357
413832118,2668
413832128,5325
413832136,4474
413832137,4455
413832146,10751
413832148,2505
413832153,3616
413832155,3948
413832158,3362
413832162,7720
413832165,2471
413832166,4154
413832167,2244
413832174,7278
413832181,2146
413832185,2036
413832189,2722
413832201,2094
413832202,3098
413832308,2443
413832309,2911
413832323,4162
413832334,2362
413832339,4333
413832341,5656
413832343,2442
413832349,4423
413832372,2815
413832384,2259
413832397,4139
413832401,2452
413832412,6842
413832423,4304
413832426,4722
413832444,3932
413832456,3373
413832465,5409
413832467,2494
413832471,7017
413832478,5006
413832498,4091
413832535,4505
413832536,6331
413832539,6241
413832575,2472
413832577,2550
413832584,3941
413832586,3101
413832619,4075
413832645,6691
413832676,2758
413832707,3553
413834000,40721
413835000,44122
413835299,2309
413836000,47320
413836172,5701
413836682,6149
413837000,80830
413837114,2978
413838000,44624
413839000,66118
413840000,71065
413840454,2109
413841000,32772
413841074,2716
413841111,5007
413841302,18184
413842002,37624
413842004,47287
413843000,34195
413844000,50355
413844451,5990
413845000,12270
413845122,6849
413845312,2148
413845653,4352
413846000,67610
413846874,14351
413847676,5148
413850029,2810
413850074,2606
413850101,4480
413850118,8943
413850119,4653
413850147,5737
413850165,2979
413850167,2433
413850193,6900
413850205,18697
413850237,3282
413850239,23167
413850274,5658
413850276,10761
413850283,27241
413850304,2255
413850305,5840
413850315,11317
413850322,3477
413850323,37713
413850324,22668
413850325,56132
413850327,65950
413850333,11137
413850334,10089
413850351,21975
413850384,15871
413850388,2270
413850392,2541
413850393,18353
413850398,3148
413850408,3210
413850409,2677
413850426,3199
413850432,58011
413850454,6432
413850461,2640
413850462,2141
413850475,5244
413850484,2264
413850493,2463
413850496,3512
413850505,4328
413850549,10249
413850567,7579
413850569,3158
413850586,4391
413850588,15368
413850606,2009
413850672,9596
413850673,9483
413850681,6486
413850685,10468
413850708,4607
413850779,7511
413850783,3050
413850785,2121
413850786,4584
413850789,9626
413850798,3737
413850801,3501
413850802,5088
413850808,7506
413850816,8221
413850824,4119
413850831,3156
413850836,21247
413850837,11277
413850863,5395
413850887,3447
413850899,11515
413850903,7678
413850979,2515
413851000,32500
413851018,2015
413851022,21757
413851023,6395
413851047,12486
413851084,2386
413851088,2711
413851091,12636
413851093,2955
413851123,3988
413851137,2893
413851142,4191
413851149,5222
413851153,2282
413851165,2784
413851177,5650
413851182,5244
413851193,2951
413851196,11215
413851214,3835
413851254,5302
413851257,4679
413851287,2022
413851296,3842
413851304,3259
413851312,4030
413851313,6319
413851334,4396
413851337,2829
413851344,4741
413851368,6077
413851382,4589
413851383,2264
413851397,5737
413851465,8254
413851473,2770
413851479,5409
413851495,2064
413851505,19139
413851506,25243
413851514,4291
413851521,13795
413851522,8540
413851525,2216
413851547,3454
413851566,3363
413851594,3393
413851599,11439
413851629,2426
413851639,12655
413851671,2201
413851676,2682
413851698,25017
413851714,5197
413851715,6395
413851719,10542
413851723,8265
413851763,2228
413851775,3915
413851776,6095
413851797,4564
413851834,19227
413851836,7606
413851837,3004
413851849,2636
413851853,3460
413851861,2398
413851862,6738
413851883,4400
413851891,3083
413851903,2066
413851912,2407
413851924,10631
413851925,6701
413851926,3404
413851927,8304
413851929,2171
413851931,6775
413851932,10248
413851934,3069
413851935,4343
413851943,7840
413851961,5544
413851971,5409
413851991,2296
413852000,69506
413852034,52288
413852036,2588
413852071,7866
413852093,12624
413852097,8095
413852118,2786
413852123,5011
413852126,18087
413852133,3924
413852165,2552
413852191,19476
413852201,35442
413852202,59821
413852207,3180
413852226,2434
413852227,10956
413852234,5184
413852239,21814
413852248,8492
413852279,10680
413852288,2061
413852293,8108
413852298,2471
413852315,11848
413852316,14934
413852322,3334
413852331,11162
413852332,7816
413852333,17261
413852349,2958
413852382,2045
413852393,4503
413852407,8564
413852485,2096
413852506,3365
413852572,3164
413852617,7028
413852625,3581
413852644,4166
413852658,2425
413852684,2172
413852825,2452
413852876,13383
413852931,2499
413852963,3111
413852996,2224
413853000,41601
413853103,2993
413853121,2750
413853148,3949
413853162,3132
413853187,8992
413853191,7660
413853193,2106
413853194,10694
413853195,14944
413853202,2886
413853203,11475
413853215,2042
413853228,3056
413853233,3006
413853279,4570
413853283,3686
413853284,4504
413853286,5155
413853373,3147
413853379,3328
413853382,6185
413853384,6168
413853388,14052
413853389,3631
413853422,24397
413853423,6237
413853431,2418
413853448,3089
413853457,32840
413853516,7300
413853528,12719
413853538,5509
413853548,6025
413853553,37102
413853554,59762
413853578,4676
413853602,5903
413853622,2814
413853626,3084
413853635,3336
413853647,2678
413853654,6787
413853673,4336
413853693,4919
413853697,2081
413853699,37391
413853704,3602
413853735,13952
413853753,3237
413853768,2588
413853769,5110
413853773,2611
413853788,3981
413853814,5300
413853823,12919
413853864,3063
413853915,2946
413853936,2961
413853937,3698
413853959,3037
413853965,4624
413853968,5114
413853971,10175
413853984,5220
413853993,13107
413854000,66754
413854002,8681
413854008,4545
413854009,7300
413854016,19931
413854019,10725
413854021,4942
413854039,4151
413854046,2608
413854047,2318
413854057,2917
413854058,3302
413854068,2362
413854087,9791
413854097,3144
413854113,3861
413854115,2508
413854119,51680
413854121,20241
413854147,10119
413854173,6018
413854198,2749
413854204,3685
413854214,3803
413854218,7824
413854222,2479
413854225,6886
413854231,3615
413854241,5142
413854245,3468
413854292,2515
413854298,2512
413854305,13833
413854308,3826
413854316,7264
413854355,5037
413854372,2305
413854383,5264
413854384,2764
413854393,2073
413854425,2274
413854429,6431
413854431,3881
413854442,3390
413854443,2749
413854452,9962
413854456,2057
413854463,6303
413854475,9542
413854476,4356
413854499,6581
413854513,3676
413854517,2078
413854541,3572
413854546,20339
413854547,6011
413854549,2843
413854551,3453
413854555,2407
413854557,6080
413854567,2667
413854575,3763
413854576,2239
413854577,2781
413854599,11755
413854608,2205
413854612,6686
413854616,4901
413854625,2262
413854626,26525
413854627,3954
413854646,4794
413854652,2134
413854672,2898
413854681,5590
413854682,9453
413854685,2415
413854707,2261
413854709,5602
413854710,6817
413854712,4647
413854713,4499
413854717,4989
413854724,14759
413854729,24839
413854731,12650
413854733,3145
413854734,3223
413854738,4948
413854739,4463
413854755,2345
413854758,7227
413854784,5206
413854786,32199
413854788,2273
413854793,2062
413854797,3303
413854801,2619
413854809,9453
413854813,6996
413854819,5190
413854822,2845
413854829,8318
413854856,3109
413854862,3901
413854863,2026
413854873,11835
413854877,2271
413854878,3603
413854881,2904
413854896,3060
413854907,2181
413854913,4807
413854917,4198
413854921,17181
413854926,4220
413854927,2270
413854929,2125
413854931,3040
413854933,5710
413854941,6999
413854949,62458
413854953,2025
413854954,2950
413854974,2503
413854976,2053
413854981,40009
413854984,7015
413854999,8029
413855028,2819
413855048,2700
413855053,2984
413855055,2427
413855067,32778
413855073,2215
413855074,6255
413855078,4706
413855087,3048
413855088,25659
413855089,8574
413855103,2308
413855106,2222
413855131,3682
413855133,6607
413855134,5155
413855151,3104
413855159,4220
413855174,2405
413855175,2625
413855182,9683
413855183,4205
413855188,2310
413855201,2104
413855202,5110
413855203,3772
413855204,3760
413855206,2153
413855218,8570
413855219,9912
413855225,2637
413855227,2592
413855252,9165
413855257,2282
413855259,2324
413855265,6808
413855353,3588
413855354,2659
413855356,3930
413855357,3140
413855365,3219
413855366,2532
413855374,2891
413855382,4938
413855391,4587
413855404,3076
413855414,11481
413855418,3533
413855426,3328
413855428,3488
413855448,6934
413855449,2407
413855454,7649
413855455,4125
413855457,4512
413855459,4296
413855468,7003
413855473,7341
413855476,3348
413855477,2990
413855478,3026
413855479,11485
413855481,3940
413855482,52035
413855494,2669
413855496,17506
413855499,5707
413855503,5612
413855504,8180
413855509,2781
413855513,5067
413855519,3385
413855521,2051
413855522,26701
413855555,12832
413855564,3659
413855574,2715
413855576,2207
413855582,3604
413855583,2358
413855586,23681
413855589,5045
413855593,3990
413855594,2489
413855595,35598
413855598,2335
413855599,5170
413855603,9901
413855608,2559
413855609,8930
413855613,7816
413855614,4136
413855615,6094
413855616,8287
413855621,5849
413855624,4560
413855632,8143
413855633,13957
413855642,2044
413855654,2921
413855662,2353
413855666,3283
413855668,10852
413855672,4258
413855673,4337
413855723,5361
413855724,5424
413855725,14117
413855727,9604
413855732,3898
413855733,2539
413855738,3332
413855742,14057
413855743,2352
413855752,2068
413855756,5220
413855757,22147
413855764,3558
413855765,3444
413855768,5846
413855769,4024
413855774,2566
413855779,3266
413855788,6899
413855789,3348
413855792,2505
413855798,8994
413855799,6074
413855802,4503
413855804,3519
413855808,5300
413855812,4182
413855825,3959
413855826,4597
413855828,3244
413855832,4051
413855833,8030
413855844,2893
413855851,2818
413855859,2459
413855861,6172
413855869,2881
413855874,9120
413855875,4103
413855876,20663
413855879,2776
413855882,8049
413855886,8889
413855891,3375
413855898,4965
413855899,11172
413855901,2383
413855908,2836
413855911,2562
413855912,92187
413855916,10222
413855917,8653
413855926,11643
413855927,2391
413855943,3114
413855944,2419
413855951,3778
413855957,6983
413855962,2709
413855973,3335
413855995,11484
413855999,3542
413856000,73494
413856080,2229
413856091,12433
413856231,12335
413856232,5252
413856233,13360
413856252,2037
413856256,12613
413856412,7911
413856432,4690
413856444,3099
413856565,4441
413856588,7114
413856649,7506
413856787,3058
413856791,10276
413856792,19774
413856793,55038
413856794,63575
413856795,11559
413856831,2594
413856988,2009
413857000,53471
413857413,2813
413857543,8927
413857766,8265
413857829,9397
413857842,2862
413857925,4874
413857927,5663
413858000,20725
413858003,2418
413858015,4671
413858017,9075
413858019,3091
413858021,2221
413858023,4842
413858024,4338
413858028,4110
413858031,4388
413858034,3712
413858036,5126
413858037,3587
413858039,5526
413858044,7466
413858045,3264
413858046,4233
413858056,36232
413858062,3789
413858064,4647
413858065,18422
413858066,6262
413858069,6533
413858072,6815
413858073,3148
413858074,5585
413858076,3381
413858079,4512
413858083,12275
413858084,3106
413858109,3565
413858113,5084
413858114,3161
413858125,2566
413858143,3231
413858144,3024
413858158,3140
413858167,6830
413858168,3118
413858182,7964
413858189,2532
413858238,2407
413858255,7104
413858258,12433
413858265,2526
413858275,5382
413858278,7659
413858284,4780
413858285,2864
413858291,3842
413858294,3463
413858301,2165
413858302,3354
413858305,2013
413858312,11260
413858314,16911
413858319,5031
413858327,7073
413858328,4407
413858339,2369
413858355,2375
413858358,4163
413858364,3361
413858367,39328
413858368,2439
413858371,6096
413858379,4345
413858381,12576
413858382,3469
413858391,2689
413858394,10241
413858397,2298
413858399,2886
413858405,2079
413858421,2436
413858424,2584
413858426,2328
413858432,9702
413858443,2004
413858464,4240
413858478,2064
413858481,3843
413858536,2121
413858546,4246
413858551,4093
413858585,3008
413858597,2919
413858604,3018
413858606,7897
413858612,6001
413858622,7219
413858627,2041
413858631,3882
413858654,3359
413858655,2392
413858663,2893
413858669,9787
413858671,4028
413858673,2025
413858698,2150
413858706,2555
413858719,3946
413858733,2604
413858745,3598
413858778,2483
413858779,2584
413858785,8033
413858798,13527
413858801,30839
413858806,11640
413858808,4464
413858817,6120
413858827,4558
413858872,10664
413858876,4638
413858877,2174
413858881,3036
413858886,4191
413858887,2136
413858917,2007
413858969,2437
413858972,2108
413858986,8589
413858988,11187
413858989,11070
413858992,2451
413859000,63343
413859025,9940
413859095,2084
413859108,7602
413859117,6489
413859121,2565
413859129,4214
413859136,5101
413859153,10780
413859156,7521
413859157,4679
413859158,2805
413859174,4328
413859179,2553
413859206,13642
413859207,8433
413859237,3979
413859244,6087
413859245,5527
413859253,5502
413859297,6761
413859306,2329
413859308,2459
413859334,7857
413859351,3551
413859352,4691
413859356,2679
413859366,2042
413859371,2276
413859372,18074
413859382,11522
413859389,3251
413859402,2478
413859426,4642
