mmsi,name_count
412466957,3
413823511,3
413775905,3
538090402,3
518917000,3
636015263,3
563005140,3
413775914,3
518889000,3
373975000,3
518879000,3
356000001,3
413800335,3
412448577,3
518866000,3
412466964,3
413800333,3
413822993,3
413811381,3
503018040,3
413811386,3
413775712,3
563004780,3
538090335,3
413800417,3
412416716,3
412466882,3
413786539,3
413823518,3
413800409,3
413823007,3
413001968,3
413775761,3
413800403,3
413818463,3
355934000,3
374186000,3
413775681,3
413822974,3
367013050,3
412466868,3
412448771,3
413786573,3
636015247,3
413811417,3
413775692,3
265621020,3
367013390,3
412448762,3
412448758,3
374103000,3
413811365,3
413001888,3
503315200,3
413775743,3
413775828,3
412433676,3
412448696,3
477685800,3
412466924,3
413786517,3
477686100,3
413775773,3
413001820,3
413775841,3
413800372,3
412448641,3
355967000,3
413800371,3
636091633,3
413818461,3
413001939,3
538090360,3
413775785,3
412466906,3
413811419,3
412416743,3
413823008,3
413800396,3
272701000,3
413800386,3
413001919,3
520093696,3
265623790,3
373997000,3
412448717,3
367015090,3
413005005,3
375588000,3
413786733,3
413775268,3
412449275,3
413800662,3
413818537,3
413775270,3
413775515,3
413991260,3
412466645,3
412433465,3
636015140,3
338081525,3
477281000,3
355770000,3
413800650,3
525000008,3
367006550,3
477276800,3
355743000,3
412466631,3
367006420,3
413775256,3
367006450,3
412416271,3
413818539,3
412416320,3
413775257,3
412433461,3
412449303,3
413775258,3
413005209,3
413811026,3
412449287,3
412466640,3
413786713,3
413994666,3
413775297,3
413781866,3
413989815,3
413775311,3
413775312,3
412466650,3
413800633,3
413786714,3
413004555,3
564236000,3
413004541,3
413775320,3
413775559,3
413811063,3
413811066,3
355793000,3
413775541,3
413004775,3
413775531,3
413984419,3
412416323,3
367006570,3
413800641,3
413989814,3
413819953,3
367006330,3
413983586,3
375477000,3
412466649,3
413786716,3
412416329,3
273000010,3
273000006,3
412449473,3
413775200,3
413800701,3
412449489,3
413775201,3
412431488,3
413800700,3
265604490,3
413780857,3
413800702,3
413800694,3
412416204,3
636091691,3
413775482,3
375789000,3
413775484,3
375784000,3
413800688,3
413775445,3
525001104,3
413810975,3
413775187,3
413810979,3
413810981,3
413818556,3
413775193,3
413775444,3
413780854,3
413822806,3
412449507,3
367005190,3
413775448,3
412416181,3
375801000,3
413800705,3
413775247,3
413800680,3
477275000,3
273055555,3
413818544,3
413818541,3
477276600,3
367005710,3
338080585,3
375744000,3
636091686,3
273000987,3
367005990,3
412416238,3
413800676,3
413781851,3
413775251,3
412416241,3
412431416,3
265605490,3
413775209,3
457900032,3
413775213,3
413005561,3
413775485,3
412416215,3
412449386,3
413983587,3
477691700,3
273100000,3
375752000,3
412466606,3
412466610,3
355738000,3
412449369,3
413818509,3
355820000,3
272888000,3
523145898,3
412449053,3
636091645,3
413983615,3
564209000,3
413822809,3
413991248,3
413811151,3
412449043,3
413989861,3
272879100,3
413989866,3
413775612,3
272878200,3
355856000,3
265612560,3
636091654,3
413775432,3
412416416,3
477690700,3
413825933,3
413781896,3
413775446,3
412449072,3
413003205,3
413003300,3
412803000,3
413994676,3
413811134,3
412416424,3
413983614,3
413989852,3
412466731,3
413003108,3
375102000,3
412433530,3
412449013,3
413781903,3
413775470,3
272726000,3
412448997,3
413786641,3
355872000,3
413775474,3
272704000,3
413819949,3
412448992,3
522223333,3
564190000,3
413818497,3
412433539,3
375128000,3
413800559,3
338085242,3
355859000,3
412433515,3
413775459,3
412449028,3
413800554,3
412433517,3
375271000,3
375113000,3
412466763,3
413775465,3
413811162,3
412416477,3
412431148,3
413781901,3
413775572,3
413781882,3
413004104,3
412449154,3
412449149,3
413775368,3
412449147,3
413811086,3
477284000,3
375387000,3
413775371,3
412449138,3
412466677,3
477690800,3
413775576,3
412449124,3
413781884,3
413775374,3
413811068,3
413775336,3
366952790,3
413775342,3
338081659,3
413775343,3
272977000,3
412431238,3
412433468,3
413786691,3
564232000,3
412466668,3
412449155,3
413811078,3
413781877,3
375388000,3
413781878,3
355806000,3
413775411,3
367007110,3
413818518,3
375319000,3
413811119,3
412466698,3
413775593,3
413786681,3
413775584,3
265611700,3
413775597,3
447025000,3
272961612,3
412466702,3
413003456,3
413780835,3
413781888,3
413818523,3
413003685,3
413811108,3
413775383,3
413811113,3
272961632,3
477608712,3
413775396,3
375333928,3
413810545,3
503000001,3
413003567,3
272961616,3
413775578,3
413811117,3
413775408,3
413818521,3
413984596,3
412432240,3
477225200,3
413989540,3
477634400,3
354979000,3
413801513,3
498680068,3
636091770,3
403587000,3
273336520,3
413823706,3
413822955,3
413061533,3
273336000,3
413984588,3
412413734,3
413774698,3
413062521,3
338162639,3
337612672,3
413984610,3
413809821,3
413991386,3
412450964,3
413773330,3
413063036,3
273335810,3
273337230,3
413062162,3
413062111,3
538090129,3
413773343,3
413809855,3
354971000,3
413773347,3
413774721,3
413773395,3
413773397,3
412450922,3
413774709,3
355038000,3
413774715,3
355039000,3
273335230,3
337746622,3
413781546,3
338136341,3
413773416,3
413773421,3
525010182,3
355049000,3
265519620,3
403517000,3
355023000,3
413991381,3
355011000,3
265518870,3
413781291,3
403544000,3
273335510,3
413773379,3
413773383,3
413773325,3
413773386,3
563001070,3
413773387,3
413773388,3
413061143,3
412450935,3
337724355,3
413773244,3
413074159,3
413773212,3
477711200,3
412451015,3
413781479,3
413809791,3
273339230,3
413801574,3
412463214,3
412451009,3
525011097,3
413067000,3
477222900,3
413773264,3
273338780,3
265516070,3
413066629,3
413801591,3
413077030,3
273339480,3
413774616,3
413781477,3
413801592,3
404240960,3
404161796,3
404104209,3
413773283,3
413773172,3
403911111,3
413787554,3
413773179,3
412432422,3
413801583,3
413773193,3
413774637,3
412413666,3
412413663,3
354954000,3
413063568,3
525011093,3
413809811,3
413801532,3
413063366,3
273338400,3
354939000,3
413773319,3
413781325,3
503037300,3
413822801,3
413984614,3
265516360,3
413819191,3
413063316,3
413065000,3
403715810,3
412413659,3
636014624,3
413809801,3
413066577,3
412450996,3
413984617,3
338136320,3
403516001,3
413801557,3
412450989,3
413801546,3
636014625,3
413809805,3
413781493,3
403703013,3
413773538,3
413991368,3
413809964,3
413781271,3
413787435,3
413773529,3
413781262,3
413773530,3
413809966,3
413055510,3
412450819,3
338023406,3
413809971,3
273333670,3
413055500,3
525009074,3
413989583,3
413787427,3
413773516,3
413820079,3
413787453,3
413781567,3
413774757,3
412432174,3
413809953,3
413809957,3
477699700,3
413773549,3
413055553,3
412432167,3
403099000,3
413809961,3
265524530,3
564545000,3
413773520,3
265524900,3
636014649,3
413809998,3
402858065,3
412463896,3
413819063,3
413773581,3
273333020,3
412463898,3
273332900,3
413773578,3
503069300,3
413773585,3
413054540,3
413773588,3
412450806,3
413810010,3
412450802,3
412413915,3
413822802,3
413773552,3
525009048,3
265526080,3
525009047,3
413991362,3
413809986,3
413773561,3
413774789,3
458990000,3
413992337,3
413773564,3
413809993,3
413801449,3
402934136,3
412432591,3
413781244,3
413787476,3
413773443,3
525010129,3
413060634,3
265520420,3
413787491,3
413983425,3
413801490,3
412450907,3
413801495,3
413773452,3
413773453,3
412450906,3
413773457,3
564559000,3
337800000,3
265520430,3
413992340,3
413801498,3
413773425,3
403513001,3
413773432,3
413809889,3
413773433,3
413773434,3
403510001,3
273335110,3
525010062,3
413773438,3
412450916,3
412450914,3
412450913,3
273335020,3
355050000,3
413989560,3
636014632,3
413809923,3
413774737,3
564556000,3
338004831,3
412450857,3
413801476,3
413774741,3
412413809,3
338001841,3
413773502,3
413774745,3
636014635,3
525009307,3
503066000,3
413773509,3
366984920,3
413809945,3
413774729,3
538090150,3
413060045,3
337978652,3
413781551,3
413773474,3
403440675,3
413809912,3
413773479,3
413077040,3
413781284,3
413787465,3
338001000,3
413809920,3
413774735,3
413773493,3
413787462,3
412451192,3
477628700,3
412413338,3
413787742,3
525012159,3
408380000,3
408375000,3
412432325,3
413801767,3
338135636,3
413984642,3
413809654,3
564638000,3
413984639,3
413984638,3
413801765,3
413109035,3
412462677,3
413772626,3
413772604,3
265508580,3
412451218,3
413801788,3
413809635,3
503022160,3
413772619,3
413774490,3
412462684,3
413110038,3
412451214,3
354828000,3
408390976,3
413787761,3
412413333,3
413774497,3
412462665,3
413787696,3
413772734,3
366970750,3
413787698,3
636091778,3
525012108,3
413108045,3
413801745,3
408351000,3
413772731,3
412451174,3
413100992,3
413825822,3
413772781,3
412462696,3
412451172,3
413825829,3
408348000,3
413772710,3
413774514,3
412462687,3
413809664,3
412451178,3
273343210,3
408362000,3
413989481,3
413787704,3
408441000,3
413772713,3
496886080,3
413772717,3
413809673,3
413772722,3
412462689,3
413772723,3
413801817,3
413772471,3
636014462,3
413119323,3
413772480,3
413809589,3
413772483,3
413772485,3
413119222,3
445733155,3
413772497,3
413809603,3
413117788,3
413809605,3
413989432,3
412462645,3
265507480,3
335456002,3
413772451,3
413991401,3
413809584,3
412413299,3
413989403,3
413774462,3
335144531,3
460805000,3
413120996,3
413994510,3
412451246,3
413991400,3
412462639,3
413772454,3
413772456,3
273345400,3
413120000,3
408472000,3
413772545,3
413987527,3
413819140,3
412462652,3
408512155,3
412413315,3
413774486,3
366969410,3
273344230,3
273344100,3
413772569,3
412413329,3
413801797,3
354827000,3
413111148,3
412451222,3
412462658,3
413772523,3
273345010,3
413772503,3
413772514,3
412432332,3
412451237,3
413801814,3
366967296,3
636014515,3
413801742,3
273344310,3
413819144,3
413112000,3
413774477,3
412413309,3
413772532,3
354816000,3
406039534,3
406847494,3
413809747,3
412413420,3
413773007,3
413787666,3
413983416,3
412432294,3
412432376,3
413773003,3
413086000,3
413787659,3
413085230,3
412451047,3
337202560,3
413819180,3
413773052,3
413774585,3
413801687,3
412451072,3
413772978,3
413772987,3
413088579,3
413801689,3
564618000,3
477222400,3
525012029,3
412432377,3
407181424,3
412462863,3
413809745,3
413819179,3
412432360,3
413809746,3
413773000,3
412451054,3
412432278,3
413080245,3
412432402,3
413773103,3
405000079,3
405000076,3
405000045,3
413781449,3
538090091,3
354921000,3
503033000,3
273339630,3
413773134,3
412463116,3
413801600,3
413773139,3
413077777,3
273339500,3
413080492,3
413989520,3
412462911,3
413773062,3
413809757,3
413773078,3
413819183,3
413781444,3
405000099,3
413809727,3
413773098,3
412451033,3
413801663,3
366979360,3
413983419,3
413781394,3
405000087,3
413772877,3
354864000,3
413809701,3
413774528,3
413772846,3
413096080,3
413991391,3
413787692,3
413774530,3
354858000,3
413992342,3
366972040,3
413787691,3
413809706,3
413781418,3
413774531,3
408305000,3
408240021,3
412462706,3
412451152,3
412462703,3
636014573,3
413772814,3
477631800,3
413801739,3
412451148,3
412413378,3
354879000,3
412451144,3
413772839,3
412432348,3
412451136,3
413772844,3
408344000,3
413809692,3
636014582,3
413787689,3
413989518,3
408007513,3
413809722,3
366972430,3
477711700,3
413819174,3
413801700,3
413989515,3
413787678,3
337023006,3
413781401,3
265514120,3
413825857,3
265514130,3
413774558,3
503027650,3
413772905,3
413772898,3
273342400,3
408238997,3
413781402,3
413781419,3
412462816,3
413987266,3
412451107,3
413781242,3
413774534,3
413774535,3
413774536,3
413801716,3
412462843,3
413801707,3
273342320,3
366995580,3
413774274,3
413787237,3
412414577,3
412432104,3
413787233,3
378112265,3
413801158,3
413801152,3
412464456,3
413774972,3
413774282,3
413801146,3
378112137,3
378112128,3
412414583,3
413801145,3
378112055,3
413774952,3
413774253,3
413035180,3
378202000,3
413774257,3
413810389,3
355275000,3
378149962,3
338134031,3
412450467,3
477256000,3
413774262,3
412450515,3
413774265,3
413774269,3
413774270,3
355278000,3
273318820,3
413031020,3
413810442,3
355284000,3
412414621,3
413774348,3
378111938,3
273318408,3
413801138,3
378111935,3
366995680,3
413810447,3
412432102,3
413774367,3
413994571,3
413801135,3
413774376,3
636014939,3
413774988,3
413781140,3
413810427,3
413774296,3
413989660,3
378112039,3
412464474,3
378112018,3
413774311,3
413810429,3
355273000,3
378112001,3
413810432,3
413774320,3
413031085,3
412464523,3
366995610,3
413774328,3
378344000,3
412414436,3
378359000,3
413774203,3
413774204,3
378354000,3
273323300,3
413801196,3
412450593,3
412450594,3
378342000,3
413810346,3
413036010,3
265548370,3
273322000,3
378335000,3
412414469,3
413774218,3
355234000,3
412450603,3
413810341,3
503124000,3
636014901,3
366995240,3
413774181,3
564499000,3
378378378,3
413774222,3
273324600,3
413810343,3
273324590,3
265548280,3
355239000,3
273324070,3
273323310,3
366995420,3
413810368,3
412414521,3
412432109,3
413810369,3
413774239,3
413035250,3
378274000,3
413818981,3
413810367,3
412414561,3
412450560,3
412414565,3
413787244,3
338065285,3
413810388,3
564477000,3
355272000,3
413810354,3
378333000,3
413801185,3
413787258,3
413774225,3
413774931,3
413801183,3
355243000,3
413991322,3
413781658,3
412414504,3
412450574,3
413787256,3
412450570,3
413774231,3
564484000,3
265548410,3
413781101,3
265550930,3
378001138,3
355331064,3
413987297,3
413818904,3
412433010,3
412432071,3
412433013,3
413801072,3
413022222,3
338160167,3
413775124,3
366998070,3
413774517,3
413775126,3
413774522,3
413810519,3
265550860,3
413024550,3
378111525,3
378111485,3
413024520,3
412450339,3
503170000,3
413810501,3
366997290,3
377924033,3
412433005,3
378111186,3
273314750,3
413787129,3
413818909,3
413801073,3
412450329,3
413775104,3
477261700,3
413774540,3
477621600,3
412464706,3
413810532,3
413781698,3
477698500,3
412415205,3
412450243,3
413021338,3
413775154,3
413787075,3
377901020,3
412415236,3
412450221,3
366998840,3
413775157,3
413983458,3
377908000,3
538090216,3
413991300,3
413774527,3
366998080,3
412432057,3
413810522,3
355352000,3
412450269,3
413024560,3
413801059,3
413994584,3
355363000,3
412432045,3
412450255,3
413775138,3
413810526,3
366996370,3
413810462,3
413987422,3
413781129,3
413994578,3
413774423,3
378111787,3
538090215,3
378111767,3
412450399,3
378111757,3
413781125,3
366959780,3
366996430,3
413774428,3
366959550,3
503152000,3
412464637,3
413810454,3
413030303,3
413994576,3
378111899,3
413810453,3
413801125,3
413781137,3
412464583,3
477622300,3
413774431,3
273317820,3
413774409,3
413030000,3
525006060,3
412432974,3
412464608,3
413801105,3
413774466,3
525006045,3
413774457,3
413810477,3
413810481,3
413024614,3
413787164,3
413774465,3
413801086,3
273316040,3
265549870,3
413774469,3
413774472,3
413774474,3
413787155,3
338069908,3
525006016,3
273315200,3
412432094,3
413787173,3
413801092,3
412450370,3
273317180,3
366996720,3
413810465,3
412450369,3
413991312,3
477243100,3
378111702,3
503155900,3
412432093,3
273316500,3
412450361,3
413822963,3
378111653,3
525008052,3
413820059,3
413823700,3
413773775,3
413801382,3
413773777,3
400000088,3
413773779,3
412464184,3
412450755,3
413045678,3
413773787,3
413781221,3
413773799,3
413810164,3
413810167,3
525008045,3
412464211,3
400010001,3
413787381,3
413810095,3
412413953,3
413810108,3
413820062,3
413801394,3
338161971,3
413781225,3
413773804,3
412450759,3
413773761,3
413810126,3
413046060,3
413819033,3
412450757,3
400000396,3
413984565,3
413801367,3
413823692,3
636091747,3
564529000,3
412450721,3
413044960,3
366990560,3
413819022,3
355135000,3
355132000,3
413823683,3
413044880,3
412450715,3
413787336,3
413983451,3
413773953,3
273330800,3
413044820,3
400000018,3
338161809,3
400000035,3
413773819,3
400000030,3
412413977,3
413774843,3
413781218,3
366990380,3
413787384,3
412450745,3
413810188,3
413810202,3
400000014,3
413991360,3
412413987,3
412413988,3
636014672,3
402012319,3
413810034,3
273332580,3
413052308,3
413787397,3
413801417,3
400994463,3
413773617,3
413801418,3
413820065,3
413787395,3
412413933,3
273332240,3
366987910,3
458665588,3
413819044,3
265530250,3
413810029,3
413819050,3
402450000,3
413054000,3
413810017,3
413801429,3
412432632,3
412413919,3
413781237,3
412450788,3
413773598,3
265528530,3
413987414,3
413810031,3
413989591,3
265528820,3
413773603,3
458603576,3
525008093,3
413050135,3
273331910,3
338136993,3
499957999,3
413987278,3
412464104,3
413801404,3
413810076,3
338037509,3
400460778,3
413050090,3
413801400,3
636014689,3
412413946,3
413774827,3
355115000,3
400809284,3
400956891,3
400901688,3
413773657,3
413773667,3
413810065,3
412432648,3
413787393,3
366988440,3
413801363,3
413773671,3
400792198,3
355104000,3
413773672,3
413801412,3
413810074,3
413819041,3
385361096,3
413787303,3
385950797,3
413787299,3
413041123,3
413820048,3
355213000,3
412432122,3
413774116,3
413801280,3
338057904,3
413801276,3
413040649,3
412432121,3
412450644,3
563002126,3
413781622,3
477241600,3
413787305,3
413984562,3
413774082,3
503115000,3
413810292,3
413774085,3
388888888,3
412450663,3
338161246,3
413810306,3
413781612,3
412450657,3
413043160,3
413781184,3
338055972,3
387005778,3
412414330,3
413818994,3
380204095,3
412414373,3
265542370,3
413801223,3
413989632,3
503123700,3
273325000,3
413038000,3
413774173,3
413801236,3
380094577,3
412450618,3
413774176,3
366961440,3
413787274,3
379931222,3
413774177,3
379522918,3
413810316,3
366993970,3
413787292,3
413810307,3
413787289,3
413787281,3
412464382,3
366961650,3
413774144,3
413801286,3
413810321,3
413774154,3
412432869,3
273325820,3
413040080,3
413774158,3
413040060,3
412450698,3
394756674,3
563002110,3
412432684,3
636014743,3
413787319,3
366992990,3
413801344,3
413823672,3
538090188,3
538090195,3
413823663,3
413044710,3
413989605,3
413823662,3
413810266,3
413044640,3
413823659,3
413810228,3
413819019,3
413787326,3
413773984,3
366991320,3
413773985,3
413801362,3
412450708,3
273330320,3
413801343,3
525008027,3
399000000,3
564520000,3
413801351,3
412432145,3
413774019,3
413810245,3
413774064,3
413781192,3
413819238,3
413774057,3
413774058,3
413823645,3
413774059,3
355187000,3
366993380,3
412450675,3
412450669,3
413774065,3
413992195,3
338161476,3
413044530,3
412464337,3
413825878,3
413774077,3
477698900,3
273328500,3
413801333,3
338048151,3
391443484,3
355180000,3
477699400,3
413801325,3
412432784,3
413781897,3
413787310,3
265536270,3
413781605,3
413823654,3
265537410,3
413810274,3
413774056,3
356464000,3
413776117,3
413777953,3
356467000,3
412880046,3
412447362,3
413811934,3
413812359,3
457420000,3
373203089,3
636015653,3
413780393,3
413795036,3
412430594,3
413811951,3
413818283,3
564050600,3
413782091,3
356453000,3
412876000,3
636091427,3
413780389,3
373209000,3
413795054,3
412434231,3
636091426,3
413777996,3
413776611,3
413780399,3
413811985,3
413777905,3
413777907,3
412446648,3
412469436,3
412469437,3
271072808,3
412447324,3
412446647,3
503434600,3
413780583,3
413818263,3
413777947,3
413776110,3
413811963,3
265674430,3
413987399,3
413777180,3
412417427,3
413811957,3
413818266,3
413776120,3
413989968,3
367108650,3
413780396,3
413780394,3
413811952,3
413777137,3
447161000,3
373221000,3
373223000,3
413786162,3
412446636,3
413811904,3
412417313,3
413794002,3
563974000,3
413777148,3
413989963,3
367057650,3
477317200,3
413776101,3
413777134,3
413776087,3
413818109,3
412435428,3
412417312,3
412434211,3
413795209,3
413780599,3
457648000,3
412468321,3
538090457,3
413780603,3
271073011,3
367057690,3
372566000,3
412434225,3
413777170,3
413812365,3
412417378,3
413777999,3
413822829,3
373217000,3
413777163,3
636015524,3
413778005,3
636015519,3
413778010,3
564049000,3
413795094,3
636015517,3
503000770,3
412430596,3
413782083,3
413795153,3
477683000,3
413812369,3
457639000,3
503436000,3
457416000,3
412468376,3
413776193,3
413777864,3
373102000,3
518100019,3
413776599,3
412989898,3
412990001,3
412446665,3
413777257,3
413776196,3
356508000,3
412434417,3
564047000,3
515656000,3
413777279,3
412992288,3
373108000,3
413794087,3
412469414,3
413794881,3
413794084,3
413777248,3
413777247,3
413777246,3
413777245,3
412468750,3
413818252,3
413987433,3
412881405,3
412468922,3
412881573,3
413780537,3
413782138,3
413812041,3
515672111,3
413812037,3
271072637,3
372613000,3
367061990,3
413777286,3
413794103,3
413780544,3
413812013,3
413818131,3
413794100,3
338131000,3
413818246,3
412417492,3
636091517,3
563975000,3
356515840,3
412469405,3
413777282,3
413777280,3
413812315,3
356804000,3
413794969,3
413794956,3
413776181,3
413780568,3
636091432,3
373126000,3
563010630,3
413812347,3
413785916,3
412996016,3
477595500,3
413786125,3
413777204,3
373143000,3
413984203,3
412417432,3
412469435,3
413782118,3
338090337,3
413776141,3
356479000,3
413776609,3
412880300,3
412880176,3
413785910,3
413989978,3
373154000,3
413811993,3
413777235,3
413794079,3
412880512,3
373116000,3
413777244,3
367104060,3
372577000,3
447171000,3
559069683,3
356492000,3
412447260,3
412995511,3
413777881,3
413777242,3
413777121,3
413777227,3
412417473,3
636015539,3
413777224,3
413780553,3
412468605,3
413794933,3
413786120,3
373123456,3
271072714,3
563009250,3
413989979,3
518456000,3
413786224,3
413799858,3
413000093,3
413778087,3
265650790,3
538090446,3
412868297,3
413778091,3
373332000,3
413776984,3
413990117,3
413776982,3
413776981,3
413825976,3
356825000,3
372502000,3
518468000,3
503365200,3
366932980,3
413793906,3
413782049,3
413785888,3
413822825,3
412469550,3
413793885,3
413776973,3
413785883,3
413782054,3
413778068,3
413811824,3
412447534,3
413818299,3
413778069,3
413777014,3
413782056,3
413776663,3
412468060,3
413778071,3
413000082,3
412417240,3
413777009,3
265649660,3
412868686,3
272000010,3
413990111,3
413776027,3
412430007,3
413782245,3
413778085,3
272001700,3
413776997,3
413776996,3
413798546,3
367121040,3
367052120,3
413776932,3
636091422,3
413778120,3
447131000,3
413776015,3
413778124,3
265680720,3
412447639,3
413782041,3
412433898,3
413776934,3
636091562,3
557334790,3
338095472,3
518520000,3
372478000,3
412863078,3
356829000,3
413776931,3
271044033,3
412467898,3
413780367,3
413811787,3
413776911,3
413776906,3
412417197,3
413811781,3
338089763,3
413811803,3
271044056,3
265649470,3
372484000,3
412447595,3
413000113,3
272021000,3
413780372,3
636015446,3
564094000,3
413793876,3
413811804,3
503364900,3
413776019,3
413818085,3
413812398,3
412469573,3
503000370,3
367122380,3
271044049,3
367122420,3
373353000,3
636015675,3
413800029,3
413811791,3
412469579,3
413000136,3
372548000,3
413793979,3
412468242,3
412417280,3
413795247,3
413777090,3
413777082,3
412430614,3
412417275,3
412417270,3
412417787,3
413793978,3
413812378,3
413786182,3
356388000,3
558787584,3
413777076,3
367057490,3
367057470,3
413778050,3
373289000,3
373289013,3
413782223,3
338131712,3
503438000,3
413777075,3
413786186,3
412469485,3
413811879,3
356407000,3
518282000,3
413811885,3
413777117,3
373255000,3
412447435,3
412468301,3
412447451,3
413826015,3
413778025,3
413786167,3
413793986,3
413778031,3
413777072,3
413782077,3
413826481,3
413778032,3
412468255,3
413826011,3
413795235,3
373272000,3
265651480,3
518326000,3
413778041,3
413777094,3
413776636,3
413786171,3
373319000,3
413777051,3
412469502,3
356383000,3
413795374,3
413780384,3
413777049,3
412433971,3
413795375,3
477316000,3
413778065,3
412430081,3
413777047,3
564082000,3
356385000,3
413777036,3
413811827,3
413795386,3
413818295,3
413777030,3
413000073,3
413994707,3
356820000,3
413795438,3
413777023,3
413793922,3
412417246,3
413795457,3
356816000,3
636091538,3
413818102,3
372542000,3
413778052,3
413777069,3
413811843,3
413777067,3
372541000,3
412469495,3
367057320,3
538090452,3
413786192,3
413793944,3
413794824,3
412468181,3
413818100,3
413780625,3
413777056,3
373293000,3
412447481,3
271044148,3
413778058,3
413795346,3
413793941,3
412433975,3
413994715,3
413777697,3
372855000,3
413776309,3
413794462,3
413794266,3
372859000,3
356645000,3
413794463,3
412430393,3
413984237,3
412900882,3
413777693,3
271062044,3
564011000,3
412888032,3
413780444,3
372867000,3
412435282,3
412446799,3
412469219,3
477588500,3
515849000,3
372713000,3
372708000,3
413776303,3
412435107,3
412435292,3
338129243,3
413777529,3
413777680,3
413785947,3
413794439,3
413794311,3
413794307,3
412435251,3
413990049,3
412469331,3
412469248,3
413780449,3
413991099,3
413776316,3
413990048,3
413777503,3
564007000,3
413776312,3
412446917,3
356705000,3
413776456,3
356679000,3
564009000,3
413776465,3
412469336,3
413794267,3
367078770,3
412469238,3
413984235,3
412901619,3
412469198,3
413777487,3
412469181,3
271072220,3
412887999,3
372892000,3
413777726,3
367091120,3
271072262,3
413776290,3
413812258,3
372689000,3
413794252,3
413785939,3
413794523,3
413776288,3
367091270,3
413984279,3
413776468,3
413794534,3
413776470,3
412430217,3
413818165,3
558893688,3
413812163,3
271056076,3
413777468,3
372885000,3
413812247,3
271072188,3
372698000,3
457517000,3
413776302,3
413777497,3
367089760,3
413776301,3
413777714,3
413777494,3
412446957,3
372696000,3
412446969,3
412446893,3
413777491,3
413984215,3
413794484,3
413984267,3
413794485,3
412469210,3
356634000,3
265660470,3
367091050,3
412888002,3
413780496,3
413785978,3
372798000,3
413794335,3
412446837,3
413777614,3
412888969,3
413812216,3
413780488,3
413812227,3
413819885,3
338139895,3
412435145,3
413776400,3
412430247,3
413794333,3
413776406,3
413812228,3
413990058,3
413777648,3
412435191,3
413777595,3
413782207,3
413785955,3
413777650,3
271072040,3
448162532,3
413818188,3
412435140,3
413777591,3
413794343,3
413777640,3
413776427,3
413794349,3
412888834,3
413819883,3
412446861,3
413776419,3
413818182,3
367083650,3
413780481,3
412430233,3
413777641,3
413776408,3
413777589,3
413990074,3
413794351,3
503015000,3
412888868,3
413777632,3
413777628,3
366936460,3
413776407,3
366935410,3
412888887,3
503417900,3
413794362,3
271062106,3
412446821,3
413777574,3
412417655,3
372729000,3
413777665,3
412430273,3
413777563,3
367086640,3
563009510,3
412899588,3
372723000,3
271072056,3
636015582,3
338094263,3
413818197,3
372722000,3
413777673,3
413777552,3
413984224,3
413777544,3
356717000,3
413819902,3
413780471,3
413794423,3
412446888,3
413794438,3
539003972,3
413782209,3
412897998,3
413794331,3
413818194,3
372746000,3
412469269,3
413794327,3
413777652,3
515807000,3
412889975,3
412435139,3
413991093,3
412435194,3
413785962,3
413777653,3
412417686,3
412430257,3
367085430,3
413812232,3
412898898,3
367080390,3
636015610,3
372805000,3
372736000,3
412469262,3
372734000,3
412899000,3
412435132,3
413794139,3
412953000,3
413776258,3
412954000,3
413776532,3
413794746,3
356580000,3
413777804,3
413823485,3
356562000,3
413777346,3
413780530,3
271072495,3
373037000,3
412952724,3
516234944,3
367074850,3
412958000,3
413780418,3
338129357,3
412882285,3
413818223,3
413794756,3
413780531,3
412446703,3
413782163,3
413812286,3
413812288,3
413785936,3
265655020,3
563009420,3
372644000,3
412446741,3
538708350,3
413794732,3
636015570,3
538688688,3
271072402,3
413776499,3
271072409,3
457449000,3
515968000,3
265654760,3
413794151,3
265628245,3
413776518,3
413777799,3
413992316,3
271056001,3
413786062,3
413812077,3
413812076,3
413794733,3
271072431,3
367098480,3
564043000,3
413794105,3
516260820,3
413812057,3
413776238,3
413794109,3
412434740,3
373064000,3
412447208,3
413777319,3
271044233,3
413812047,3
636015559,3
413777311,3
413777310,3
412882090,3
367101940,3
503392000,3
412882067,3
413776576,3
367064000,3
412986000,3
559000208,3
538443780,3
413776227,3
413777846,3
412987655,3
413984323,3
413818241,3
503013980,3
412447195,3
413812291,3
413794773,3
636015566,3
413786076,3
413786077,3
413776245,3
413983660,3
413794132,3
413818236,3
412417732,3
413777819,3
413812062,3
503425000,3
412468993,3
636015565,3
413777825,3
413780415,3
540000000,3
413794114,3
367066460,3
413794779,3
413777326,3
413984314,3
412882127,3
413818133,3
413777436,3
271056070,3
413812259,3
636091441,3
563009450,3
413818215,3
413812263,3
412469160,3
412417588,3
338129269,3
372675000,3
412447065,3
413794611,3
413777749,3
356629000,3
413818163,3
265667820,3
413794189,3
413818159,3
413776283,3
413786002,3
413777434,3
271072306,3
412417687,3
271056053,3
412902000,3
412417688,3
413777422,3
515887000,3
413794245,3
413777739,3
413777466,3
413794236,3
367092740,3
413777463,3
338129119,3
356633000,3
412469174,3
372905000,3
477585800,3
413819911,3
413794555,3
356777000,3
413818210,3
413794562,3
413812145,3
372918000,3
372688000,3
413777451,3
413812143,3
413777445,3
372921000,3
412469166,3
356631685,3
412469165,3
413818219,3
